Physical Time (s),ew_bot Monitor (W): bot_cv1,ew_bot Monitor (W): bot_cv2,ew_bot Monitor (W): bot_cv3,ew_bot Monitor (W): bot_cv4,ew_bot Monitor (W): bot_cv5,ew_bot Monitor (W): bot_cv6,ew_bot Monitor (W): bot_cv7
5.198,1.4696065772315303e-23,1.9027262364190051e-25,1.1791141649388703e-24,5.5887897026695511e-24,1.032306547642839e-23,4.5030823658658681e-24,7.437740893683569e-24
5.19825,1.4704438886292614e-23,1.9158846770742533e-25,1.1675349886061057e-24,5.5633220187161051e-24,1.0315815395833591e-23,4.5110664545005394e-24,7.4195289078537733e-24
5.1985,1.4702605952281887e-23,1.9273244463210889e-25,1.1568907936812968e-24,5.5385694555865227e-24,1.0308315726583724e-23,4.5178952388953796e-24,7.4004649307886269e-24
5.19875,1.4670690204033435e-23,1.9631056358862074e-25,1.1479603467020953e-24,5.5153086875528825e-24,1.0300651524346643e-23,4.5252722125667416e-24,7.3802801924060843e-24
5.199,1.4638687421209369e-23,2.0168988239632772e-25,1.1393284292358995e-24,5.4930254281032729e-24,1.02928469778768e-23,4.5347695638791397e-24,7.3606660612375841e-24
5.19925,1.4633479253896601e-23,2.0621438277302745e-25,1.1301072184776432e-24,5.4719915539753734e-24,1.0284733909157078e-23,4.5457528892632298e-24,7.3425416822523473e-24
5.1995,1.4638892299539765e-23,2.0924366174093624e-25,1.1213583910907689e-24,5.452369168657529e-24,1.0276208749042246e-23,4.5545889524465186e-24,7.3224570530079177e-24
5.19975,1.4624432521395398e-23,2.1223256592823935e-25,1.1140138260076701e-24,5.4345178049783096e-24,1.0267481195464722e-23,4.5614223249587197e-24,7.3017987107933554e-24
5.2,1.4598277979420442e-23,2.1591556121699739e-25,1.1073012931974437e-24,5.4180874074190437e-24,1.0258732156370252e-23,4.5700281277661089e-24,7.2823901349404639e-24
5.20025,1.4585901363572209e-23,2.1949484250987217e-25,1.0999687349573739e-24,5.4023437598372401e-24,1.0249718611971673e-23,4.5801136266443056e-24,7.2670845604984195e-24
5.2005,1.458446310762719e-23,2.2283197839205688e-25,1.0932472906880396e-24,5.3882126195597864e-24,1.0240396077064581e-23,4.5871454758280276e-24,7.2545194701220397e-24
5.20075,1.4566288251682436e-23,2.2630730840867635e-25,1.0880650085796865e-24,5.3754565790876143e-24,1.0230910251575882e-23,4.5925095887676818e-24,7.2432355905837147e-24
5.201,1.4537643966262291e-23,2.2994740824965909e-25,1.0835265141062212e-24,5.3637954635718633e-24,1.0221468389297514e-23,4.5995276953870291e-24,7.2327701917273719e-24
5.20125,1.4526642948418766e-23,2.343323516801279e-25,1.078716248235856e-24,5.3522269696079206e-24,1.0211919888291602e-23,4.6079330007522312e-24,7.224413375933309e-24
5.2015,1.4530076412800238e-23,2.3905143460582521e-25,1.0744954112369712e-24,5.3417551286293792e-24,1.0202195898302928e-23,4.614311826119228e-24,7.2177325281186287e-24
5.20175,1.4513446063766326e-23,2.4230342505998841e-25,1.0714059803969515e-24,5.3324427678990376e-24,1.0192443810679766e-23,4.6189116331605746e-24,7.2118928888193737e-24
5.202,1.4481251605710057e-23,2.4495561483362481e-25,1.0687639880531161e-24,5.3236173781425174e-24,1.0182868747113784e-23,4.625395784960112e-24,7.206844419802667e-24
5.20225,1.4471709872753085e-23,2.4961177258187399e-25,1.0658799787475786e-24,5.315144601125032e-24,1.0173341134953815e-23,4.6332216382250726e-24,7.2017715586150402e-24
5.2025,1.4479583182001735e-23,2.5531425877834167e-25,1.0633708317933641e-24,5.3082467747092216e-24,1.0163856260545746e-23,4.6399329796158898e-24,7.1956920251671503e-24
5.20275,1.4457983407458443e-23,2.5892334510905597e-25,1.0616919598702439e-24,5.3029201452374184e-24,1.0154349983195499e-23,4.6466182762690743e-24,7.1912211029026608e-24
5.203,1.4419159160832732e-23,2.6048752004131661e-25,1.060481846393394e-24,5.2988304704733442e-24,1.0145020189732983e-23,4.6549241791266684e-24,7.1855719767033869e-24
5.20325,1.44135096756643e-23,2.6415288813991684e-25,1.0595478161665903e-24,5.2955004515241607e-24,1.0135717663531659e-23,4.6648675652134426e-24,7.1777907423919285e-24
5.2035,1.4426424685104328e-23,2.6953135011525356e-25,1.0587545140429349e-24,5.2937748223370695e-24,1.0126302721984401e-23,4.6724305823748128e-24,7.1679597874079379e-24
5.20375,1.4398125156266675e-23,2.7260533990144147e-25,1.0583910071002293e-24,5.2946812972474941e-24,1.0117024232934917e-23,4.6794317304066502e-24,7.1592137553716835e-24
5.204,1.4351244044619151e-23,2.7434719729116516e-25,1.0586459795410215e-24,5.2976618489529874e-24,1.010800744413884e-23,4.6893724882921247e-24,7.1484079972573487e-24
5.20425,1.434968427151131e-23,2.7871335518077533e-25,1.0594264790314082e-24,5.3012323311604464e-24,1.0099022137657053e-23,4.7017171423744107e-24,7.1371570072386343e-24
5.2045,1.4364904391681933e-23,2.838541512354933e-25,1.0604235927535856e-24,5.3077503705625655e-24,1.0090003801063849e-23,4.7158892458384486e-24,7.1246751606409737e-24
5.20475,1.432058136639034e-23,2.863085118504445e-25,1.0618035508106985e-24,5.3175913932323929e-24,1.0080940695941737e-23,4.7303377702752624e-24,7.112493339078728e-24
5.205,1.4256385608135304e-23,2.8613762478644747e-25,1.0639302837464982e-24,5.3294732185893314e-24,1.0072044625026279e-23,4.7468973955011016e-24,7.1008373717619509e-24
5.20525,1.4256854795073345e-23,2.9084188757892096e-25,1.067037397047507e-24,5.3431752921591883e-24,1.0063215233560585e-23,4.764892223503336e-24,7.0885951856162245e-24
5.2055,1.4276850402775733e-23,2.973714653684067e-25,1.0709908930721998e-24,5.359930251015512e-24,1.0054232371333582e-23,4.7811612640040579e-24,7.0739918091523772e-24
5.20575,1.4219595719128553e-23,2.9858095717469381e-25,1.0745324272074453e-24,5.3779414244223469e-24,1.0045031434347249e-23,4.7957482402712355e-24,7.0571712217089926e-24
5.206,1.4145438125427678e-23,2.9760271094485964e-25,1.0788136894446831e-24,5.3975831074242034e-24,1.0035875389635722e-23,4.8097977427481711e-24,7.0433553868937235e-24
5.20625,1.4150077830525406e-23,3.0130556277750867e-25,1.0849085952407486e-24,5.4196550002709037e-24,1.0026926163829088e-23,4.8239975491528067e-24,7.0311534307114841e-24
5.2065,1.4174745742804061e-23,3.0704468477339279e-25,1.0914527477048465e-24,5.4424639713740488e-24,1.0017860539666323e-23,4.8361813991813318e-24,7.0212809331881551e-24
5.20675,1.410823117678334e-23,3.0611055999042928e-25,1.0972847451591914e-24,5.4672070091782931e-24,1.0008794302034181e-23,4.8467746417521781e-24,7.0117927328289717e-24
5.207,1.402753288102708e-23,3.067550047531578e-25,1.1037129122534446e-24,5.4929779491443154e-24,9.9999351143900184e-24,4.8587715987475064e-24,7.0021331020593227e-24
5.20725,1.4039384960264195e-23,3.1305731868088075e-25,1.1120379235363191e-24,5.5202544974561136e-24,9.9912738861775343e-24,4.8721201193344454e-24,6.9946863964056523e-24
5.2075,1.406491816191933e-23,3.1978906238619736e-25,1.1205511132518839e-24,5.5493612646258086e-24,9.9827088517059842e-24,4.8850385148758616e-24,6.9891758787135097e-24
5.20775,1.3981778663503895e-23,3.1926302100472709e-25,1.127662313636531e-24,5.5807086298691129e-24,9.9742248383094342e-24,4.8991885115043858e-24,6.9863112082874324e-24
5.208,1.3881928570555269e-23,3.1702473097691742e-25,1.1351583646623193e-24,5.6123458184111041e-24,9.9659322339318582e-24,4.9137126251041026e-24,6.9862972826381051e-24
5.20825,1.3888815255023846e-23,3.2239891718567664e-25,1.1446361347336518e-24,5.644664594776321e-24,9.9576963085957765e-24,4.9284837511474346e-24,6.9883510224483135e-24
5.2085,1.3914048678838801e-23,3.3075135848584489e-25,1.1536654233107139e-24,5.677208964420695e-24,9.9493572396391479e-24,4.9446416936732516e-24,6.9916234287684939e-24
5.20875,1.3826616509182903e-23,3.3236484390596292e-25,1.1612430255395054e-24,5.7113749603564702e-24,9.9410960848836015e-24,4.9611101184597217e-24,6.9957826027543585e-24
5.209,1.3716030101134942e-23,3.3087646187002697e-25,1.1694644662978896e-24,5.7461908330873399e-24,9.9328823977242243e-24,4.9780128514075425e-24,6.9997171041895697e-24
5.20925,1.3711532999919358e-23,3.3543072550983275e-25,1.179292327739251e-24,5.7814993881878707e-24,9.9246793349299448e-24,4.9941978658767388e-24,7.0048009616548081e-24
5.2095,1.3723258130476534e-23,3.4221229147486707e-25,1.1886058564687764e-24,5.8178263188365202e-24,9.916426740439799e-24,5.0093546762754931e-24,7.0093287219111747e-24
5.20975,1.3614623230785535e-23,3.4234041213530832e-25,1.195643678491923e-24,5.8542498750610232e-24,9.9080912874866814e-24,5.023140353160224e-24,7.0127262201607317e-24
5.21,1.3494802010279647e-23,3.4076153890453256e-25,1.2029414496165589e-24,5.8902501802740185e-24,9.8998252713030996e-24,5.0349893587920896e-24,7.0159891824058382e-24
5.21025,1.3485498771987419e-23,3.4603094377161323e-25,1.2119099151106238e-24,5.9254449491035522e-24,9.8916106670440286e-24,5.0451066309753111e-24,7.0202091773325813e-24
5.2105,1.3495838399112463e-23,3.5359162521306982e-25,1.2207620407699904e-24,5.9600882389091645e-24,9.8834571377479642e-24,5.0526285028986899e-24,7.0236584593787613e-24
5.21075,1.3386810445300622e-23,3.5308367358726528e-25,1.2278781492618107e-24,5.9942550371083606e-24,9.8754074589485587e-24,5.0588184361553098e-24,7.0265061004592764e-24
5.211,1.3329975939313095e-23,3.5444686368044102e-25,1.2359535117045793e-24,6.0270797235782972e-24,9.8674966337526665e-24,5.0640333945759545e-24,7.0308810783031001e-24
5.21125,1.3221680206512901e-23,3.5271784204625348e-25,1.2433923494446566e-24,6.0584285110495805e-24,9.8597111533650608e-24,5.068171244739052e-24,7.0360145578450914e-24
5.2115,1.3187135856458181e-23,3.5621270293109318e-25,1.2519155762886867e-24,6.0882337947017686e-24,9.8520841742817015e-24,5.0715681341001544e-24,7.0432167886140778e-24
5.21175,1.3168989444804249e-23,3.6168883194264856e-25,1.2600595624671074e-24,6.117895586640207e-24,9.8446747748880186e-24,5.0742939045973016e-24,7.052018498445097e-24
5.212,1.3062556603450721e-23,3.6117122850601927e-25,1.2659887629105318e-24,6.1469220214936493e-24,9.8374626406658574e-24,5.0764179418216957e-24,7.0615707092915503e-24
5.21225,1.2947175459273351e-23,3.5877645302586632e-25,1.2718653170150176e-24,6.1734963341270233e-24,9.8303788061350395e-24,5.0779351056234111e-24,7.0737760657458049e-24
5.2125,1.2918035780890741e-23,3.6295250451201427e-25,1.278440970346273e-24,6.1978851650389354e-24,9.8235212824209745e-24,5.0798615844102066e-24,7.0880166637568352e-24
5.21275,1.2892755316834385e-23,3.6885121502104693e-25,1.2836568199987364e-24,6.2208783513745533e-24,9.8168162851784503e-24,5.0825291898636907e-24,7.102073640145582e-24
5.213,1.2832951999692671e-23,3.7148099305960759e-25,1.2876506566818496e-24,6.2433551039489742e-24,9.8102050564620878e-24,5.086796616826439e-24,7.1168533307704756e-24
5.21325,1.2699094904125449e-23,3.6715560205260314e-25,1.2898584779127635e-24,6.2642767899675929e-24,9.8036028143627698e-24,5.091414171482107e-24,7.1314460760238499e-24
5.2135,1.2578747291582044e-23,3.6238437685408036e-25,1.2921146781242646e-24,6.2842738889914985e-24,9.7969735350318513e-24,5.095262127819774e-24,7.1464579618637525e-24
5.21375,1.2538385047469427e-23,3.6460362978400417e-25,1.2953586355317688e-24,6.3030089265093718e-24,9.7904031513956696e-24,5.0998439318067479e-24,7.1625103726611731e-24
5.214,1.2512794859026424e-23,3.6946889698332158e-25,1.2975896149667907e-24,6.3194696658216365e-24,9.7837734586315463e-24,5.1057116780109735e-24,7.1778057053142144e-24
5.21425,1.2464209109981316e-23,3.7195223147350132e-25,1.2988162905041381e-24,6.3342124658746704e-24,9.7771274091714565e-24,5.1133192437677277e-24,7.1928696841489507e-24
5.2145,1.2354620069600172e-23,3.6734756725114673e-25,1.299293114569604e-24,6.3480662556383824e-24,9.7703356459608345e-24,5.1204496447630796e-24,7.2081211561009364e-24
5.21475,1.2249695397215993e-23,3.6185414535169904e-25,1.2997846726639465e-24,6.3601539508763234e-24,9.7634746320292136e-24,5.1278151467258071e-24,7.2242106406472017e-24
5.215,1.2199340648104799e-23,3.6155765584677116e-25,1.3005351574006961e-24,6.3701396868068733e-24,9.7566552149581473e-24,5.1364274870806459e-24,7.2397251959389988e-24
5.21525,1.2164111548554107e-23,3.6392911684682141e-25,1.3007984850913978e-24,6.378554553159285e-24,9.7498190824628673e-24,5.1462013664488457e-24,7.2528017041131377e-24
5.2155,1.2123732827699127e-23,3.6499817178904759e-25,1.3000075489610973e-24,6.3852530085150369e-24,9.7428935595086143e-24,5.157404597729162e-24,7.2665095119082615e-24
5.21575,1.204752639949292e-23,3.6194020298924584e-25,1.2984124158256516e-24,6.3904607511918084e-24,9.7357390521094706e-24,5.1680270118699573e-24,7.2786366723821887e-24
5.216,1.1973848364408225e-23,3.5808887321328471e-25,1.2969128886201375e-24,6.3943913194121903e-24,9.7285086521329559e-24,5.1784296023282375e-24,7.2905743593821863e-24
5.21625,1.193168380071924e-23,3.5723548888901873e-25,1.2954978694059098e-24,6.3969874398474125e-24,9.7213154886348876e-24,5.1899139291951662e-24,7.3029383041132881e-24
5.2165,1.1903738117143867e-23,3.5823858282962324e-25,1.2933998607532735e-24,6.3982154325830686e-24,9.7140786798066001e-24,5.201552926271788e-24,7.3119583304777695e-24
5.21675,1.1878371757506723e-23,3.5875811792190366e-25,1.2902215938651037e-24,6.3975838684328031e-24,9.7066541484810437e-24,5.2130405732751045e-24,7.3180667020819921e-24
5.217,1.182606013922038e-23,3.5706258007244616e-25,1.2860273945178922e-24,6.3946237475272787e-24,9.6988830691565869e-24,5.2233482361431291e-24,7.3211817269387452e-24
5.21725,1.1771236423583143e-23,3.5473809219583038e-25,1.2815691901935765e-24,6.3897364911824659e-24,9.6909625018559759e-24,5.2326755147255951e-24,7.3247115496351224e-24
5.2175,1.1740229754183021e-23,3.5351438074975319e-25,1.2768215489077121e-24,6.3832595563931382e-24,9.6831114086704503e-24,5.2416547383073798e-24,7.3290806020232614e-24
5.21775,1.1727256164099928e-23,3.533367071598496e-25,1.2713487471164599e-24,6.3749947001590664e-24,9.6751914247712459e-24,5.2504869477448359e-24,7.331352713944211e-24
5.218,1.1722631269548142e-23,3.532861924542234e-25,1.2651172317548195e-24,6.3646016641720174e-24,9.6671578813556826e-24,5.2586954460517684e-24,7.3349984386999246e-24
5.21825,1.1691431868502668e-23,3.5259005107902215e-25,1.2584764803351472e-24,6.3521693636817729e-24,9.6589047056747914e-24,5.2672036311691658e-24,7.3384944437608551e-24
5.2185,1.1653796100112719e-23,3.5123324268150026e-25,1.2514963758511993e-24,6.3380418087174998e-24,9.6506559518565054e-24,5.2763961335975961e-24,7.342603943996897e-24
5.21875,1.1640008060758514e-23,3.4936402380965577e-25,1.2443525738818096e-24,6.322576066720726e-24,9.6426149552216364e-24,5.2863390523877163e-24,7.3474670975668129e-24
5.219,1.1647159335771482e-23,3.4793516365895623e-25,1.2365303508083854e-24,6.3047512044244863e-24,9.6345837280959301e-24,5.2976137213956269e-24,7.3510997089126829e-24
5.21925,1.1641773845089173e-23,3.4767433364753971e-25,1.2280866414457808e-24,6.2851259129015256e-24,9.6263992624012763e-24,5.3099229242973216e-24,7.3520168381386766e-24
5.2195,1.1624544243126102e-23,3.475545550807542e-25,1.2191873937153499e-24,6.2640892756940232e-24,9.6182833071007063e-24,5.3223994096861756e-24,7.3528671529607762e-24
5.21975,1.1627205853145719e-23,3.4610079029089831e-25,1.2100235063911749e-24,6.2417991709221866e-24,9.6102787043338699e-24,5.3355406332985476e-24,7.3530755256641257e-24
5.22,1.1645463939594466e-23,3.4432930456092426e-25,1.2003834790449079e-24,6.2179324768233195e-24,9.6022466904799386e-24,5.3489771141856973e-24,7.350417183796771e-24
5.22025,1.1638265855036759e-23,3.4444622446044349e-25,1.1903925869667582e-24,6.1927808090470297e-24,9.5939133424282885e-24,5.3650750642589073e-24,7.3444641873112871e-24
5.2205,1.1618663441206689e-23,3.45410839508479e-25,1.1799211964515673e-24,6.1671701601180446e-24,9.5853507079167257e-24,5.3819318328376116e-24,7.3395699574273494e-24
5.22075,1.1626294409244192e-23,3.4468572675090406e-25,1.1690481100041493e-24,6.1410768817637198e-24,9.5766992102056189e-24,5.3998770368005333e-24,7.3365480008575709e-24
5.221,1.1650987705679454e-23,3.4345760931692834e-25,1.1576949548688864e-24,6.1139879594048949e-24,9.5678021980150889e-24,5.418181846235833e-24,7.3323580919823962e-24
5.22125,1.1641608897806694e-23,3.4478996437453544e-25,1.1465197302116346e-24,6.0868394768209717e-24,9.5585931383226612e-24,5.4360087892198296e-24,7.3230362135489686e-24
5.2215,1.1616379210790557e-23,3.4724871363741058e-25,1.1353891617736796e-24,6.0600140349350177e-24,9.5491683757457947e-24,5.4530816428247089e-24,7.3097995299309249e-24
5.22175,1.1626118002473848e-23,3.4748840236132124e-25,1.1236704573271693e-24,6.0331490000393049e-24,9.5397969938446914e-24,5.4709490988635738e-24,7.29667636804956e-24
5.222,1.1656001033995004e-23,3.4683389335620401e-25,1.1119805246003528e-24,6.0059393197358366e-24,9.5302791724003731e-24,5.489271571900078e-24,7.2842065651330284e-24
5.22225,1.1645319890446562e-23,3.4901494998748005e-25,1.100749782186973e-24,5.9782571922825264e-24,9.5204283647698654e-24,5.5080834304303286e-24,7.2725640089467362e-24
5.2225,1.1618570825620702e-23,3.5264067453165856e-25,1.0894392717457484e-24,5.9499759723390956e-24,9.5104998128890594e-24,5.5277888053040799e-24,7.2636432374896751e-24
5.22275,1.1630328786643499e-23,3.5383843397878811e-25,1.0781104617621421e-24,5.9212966976023954e-24,9.5005636895923722e-24,5.5480709482012376e-24,7.2574913214481766e-24
5.223,1.1659533423897925e-23,3.5395627780081631e-25,1.0665140024888969e-24,5.8915636229953941e-24,9.4905635006858217e-24,5.569287162339822e-24,7.2509397620582422e-24
5.22325,1.1643332717201105e-23,3.5714273915848339e-25,1.054904924309587e-24,5.8612473684351766e-24,9.4802462885229705e-24,5.5910901597405088e-24,7.2446071440256182e-24
5.2235,1.16102323589901e-23,3.6187877654322701e-25,1.043659759859825e-24,5.8313608584954201e-24,9.4697533371095166e-24,5.613502025395381e-24,7.2378003801047017e-24
5.22375,1.1618492325581686e-23,3.6370455362113116e-25,1.0330786045310174e-24,5.8027722218186032e-24,9.4592073441867029e-24,5.6367202134022236e-24,7.2299919713832388e-24
5.224,1.1643640609094177e-23,3.6434926246578119e-25,1.0230240307346132e-24,5.7741747535243918e-24,9.4483696666233315e-24,5.6595272719029456e-24,7.2208075147996756e-24
5.22425,1.1624118365713831e-23,3.6887895273875853e-25,1.013002535519921e-24,5.745429342002594e-24,9.4371711237803434e-24,5.6810468539725195e-24,7.2131440453882224e-24
5.2245,1.1589491312562434e-23,3.7565265739467166e-25,1.0029670273636332e-24,5.7172571840344364e-24,9.4258494200839832e-24,5.7013394303168144e-24,7.202245078008193e-24
5.22475,1.1594399904639839e-23,3.7959871923747512e-25,9.9325090193588809e-25,5.6891320799574814e-24,9.4142990444960522e-24,5.7223944892187171e-24,7.1941603946496804e-24
5.225,1.1617951639403575e-23,3.8225627287026362e-25,9.8378616307826041e-25,5.6627143448278387e-24,9.4025570929989405e-24,5.7439125054468031e-24,7.1807434543039373e-24
5.22525,1.159906396820643e-23,3.8876424688873384e-25,9.7486479339909805e-25,5.6371278714021574e-24,9.3904637004995927e-24,5.7646525145451043e-24,7.1647115186626467e-24
5.2255,1.1564635981281497e-23,3.974251635267461e-25,9.6621720984729075e-25,5.6121927647955274e-24,9.3783116458517912e-24,5.7845845758303857e-24,7.1493484973069247e-24
5.22575,1.1567350153052698e-23,4.0326962938393549e-25,9.5773318431066814e-25,5.5874898042623511e-24,9.3661500215731887e-24,5.8047041689271364e-24,7.1358140289485788e-24
