Physical Time (s),xth_right Monitor (W): right_cv1,xth_right Monitor (W): right_cv2,xth_right Monitor (W): right_cv3,xth_right Monitor (W): right_cv4,xth_right Monitor (W): right_cv5,xth_right Monitor (W): right_cv6,xth_right Monitor (W): right_cv7
5.40575,2.6051584536185108e-14,3.5673512606406888e-15,2.001484106884825e-15,3.9988450023246697e-15,4.8605787552871399e-15,9.9822864587395097e-15,1.3171432703051017e-14
5.406,2.5935014286413846e-14,4.0835794026791855e-15,2.6974189699707721e-15,4.0960432254451822e-15,5.1375080753548475e-15,1.0960273163521282e-14,1.2976697133213548e-14
5.40625,2.5552609932596675e-14,3.7258405704657108e-15,2.0392714045036742e-15,4.641422341840358e-15,5.1954654841143766e-15,1.0104690107466241e-14,1.3099385234692762e-14
5.4065,2.5669847106487622e-14,3.8260786559538294e-15,3.1436633705063423e-15,4.8134313454011811e-15,4.6754806836293627e-15,1.0134249012250663e-14,1.3075614253964921e-14
5.40675,2.5502785420340894e-14,3.9176983562395395e-15,2.572671557424544e-15,4.3661093832495235e-15,5.0046337012814631e-15,1.0293143992127473e-14,1.3007939501364639e-14
5.407,2.5285874161788076e-14,3.5741978525082156e-15,2.9560975644650668e-15,4.1322785067638059e-15,5.1610074897431148e-15,9.8987887318764061e-15,1.3186751070898795e-14
5.40725,2.5604902884047081e-14,3.5202000807855243e-15,2.8173103286728945e-15,4.123646356261281e-15,5.4726138858151549e-15,1.0155243734897885e-14,1.3027200135843975e-14
5.4075,2.4933937337737647e-14,4.1829932920620737e-15,2.8139392218509571e-15,4.2201585958834285e-15,5.3191506543102709e-15,9.6699201551636199e-15,1.3049644012420348e-14
5.40775,2.5220795015889335e-14,3.4928035198366175e-15,3.1120157339088721e-15,4.2811194998542443e-15,4.7808378408783195e-15,9.7539805489382854e-15,1.3452272617354512e-14
5.408,2.4962683030121017e-14,4.3583935437633015e-15,2.8919836571093938e-15,4.7058411613784924e-15,5.0090275827433937e-15,9.872859797264733e-15,1.3109527075256558e-14
5.40825,2.5273211862121166e-14,3.9964335830523019e-15,3.5336230300403852e-15,4.921183956899578e-15,5.4586245726910912e-15,9.9117810115503911e-15,1.275212584271688e-14
5.4085,2.5150245987574537e-14,3.689901128255655e-15,3.2567712386969004e-15,5.2363246800210821e-15,5.4097736778552573e-15,9.9027106681823527e-15,1.2704967787554966e-14
5.40875,2.4817157868792655e-14,4.2354988453934583e-15,3.3415272414352817e-15,4.9095406073920751e-15,5.4670766290236934e-15,1.0114851116100452e-14,1.2916425760369895e-14
5.409,2.5100666443057358e-14,4.3643039609945402e-15,3.8776407006790076e-15,5.3105178128695231e-15,5.0684866832927972e-15,9.6796937612201495e-15,1.3183386744841351e-14
5.40925,2.5076947029611108e-14,4.50576114270664e-15,3.8871630773773507e-15,4.7784526970181599e-15,5.2157963282100517e-15,1.007408485407769e-14,1.3090856902149489e-14
5.4095,2.4744762634265503e-14,4.4903963213579132e-15,3.4983741280385768e-15,5.3680536937684598e-15,5.4027615808740421e-15,9.7451073312918086e-15,1.3057681459861307e-14
5.40975,2.5025211295957949e-14,4.445996686977929e-15,3.6758762342259507e-15,5.2850122770238115e-15,5.4393135348537189e-15,9.4573720489804112e-15,1.312283924176475e-14
5.41,2.4441328237881954e-14,4.6333633108397529e-15,4.0002889173017624e-15,5.2611653217734393e-15,5.5474427372686192e-15,9.6535860058704834e-15,1.3036538458467864e-14
5.41025,2.4216173460533744e-14,4.6066719121536305e-15,3.6339428799405178e-15,5.3414023059712755e-15,5.5742196708851179e-15,9.2200117180857061e-15,1.2739406362812686e-14
5.4105,2.4844354058971534e-14,4.9266057871300212e-15,4.5146155623404896e-15,5.0351752598023154e-15,6.054049602576467e-15,9.6353721856427069e-15,1.2696854329467972e-14
5.41075,2.4544079993291305e-14,4.9864576015415129e-15,4.5587326673045429e-15,5.2233780660626813e-15,5.4860393493300863e-15,9.6071191342481934e-15,1.3068636252862629e-14
5.411,2.4610456193338551e-14,4.7214343402410939e-15,4.6894613025228458e-15,5.2834689890192724e-15,5.8141742338063339e-15,9.7113728109553052e-15,1.3131908250030465e-14
5.41125,2.4529422670973668e-14,4.4344711408117776e-15,4.3430817398371941e-15,5.395541933444781e-15,5.273256987913484e-15,9.7190082459683832e-15,1.3000208638428201e-14
5.4115,2.4199528558965867e-14,4.9260582636537652e-15,4.5611901802679621e-15,5.430563780988108e-15,5.210164320874425e-15,9.3515046356671607e-15,1.2612564473264638e-14
5.41175,2.3992450518367472e-14,5.3382468568780547e-15,5.0433037582527558e-15,5.700207566537374e-15,5.6001528882529417e-15,9.6775389544365704e-15,1.3176781390744717e-14
5.412,2.4095731033590207e-14,5.0071068163189044e-15,5.0810993587477281e-15,5.1049294147445211e-15,5.3936211754203698e-15,9.7920337605760531e-15,1.3232511541473139e-14
5.41225,2.3599568143647681e-14,5.7632795522684919e-15,4.9600971157439124e-15,5.9931892673798293e-15,5.5873234963978738e-15,9.5857869452025042e-15,1.3300649472260898e-14
5.4125,2.4116623749057216e-14,5.6167680143702637e-15,5.9548085290385928e-15,5.3615981213675611e-15,5.7696334060168551e-15,9.6656112831772504e-15,1.3155616127770128e-14
5.41275,2.3411887065563965e-14,5.4085932169218119e-15,5.677064898748917e-15,5.5066972190758319e-15,6.0143182436516614e-15,9.6360043762985846e-15,1.3188670788198035e-14
5.413,2.3881989675081367e-14,5.3007002415771746e-15,6.1327760123706936e-15,5.501682961311356e-15,5.7414268619898761e-15,9.7603337700362504e-15,1.2868753613229018e-14
5.41325,2.3774842003246082e-14,5.6672642678095957e-15,6.0353774565006031e-15,6.7199500019937993e-15,5.6351376766075107e-15,9.5488301020133373e-15,1.2858764458935951e-14
5.4135,2.3607161086988238e-14,5.8688187072240087e-15,5.7870278939773484e-15,5.9163731358120303e-15,5.635014684386637e-15,9.5919505475948411e-15,1.3087920619942646e-14
5.41375,2.3677587819864573e-14,5.9104086494866416e-15,6.1570727747696455e-15,6.7807751779170993e-15,6.0300749608584855e-15,9.5661694721648606e-15,1.3033432985747293e-14
5.414,2.3151447059498006e-14,6.3566652902469806e-15,6.2391519920717799e-15,6.7509128218102537e-15,5.3627717638540792e-15,8.834009803481129e-15,1.2658104504048914e-14
5.41425,2.3245435224637619e-14,6.2896316989396945e-15,6.7145233630030723e-15,6.2147599008485517e-15,5.9528762761107521e-15,9.0526764650526281e-15,1.3323341383485498e-14
5.4145,2.3520118398091368e-14,6.4198697967910874e-15,6.5103988211646613e-15,6.0640554212084688e-15,5.6049659418490994e-15,9.0346197757586752e-15,1.2818772331401636e-14
5.41475,2.3317832588619568e-14,5.7619674482010411e-15,7.1571817943857406e-15,6.4333387797713904e-15,5.6390238453727738e-15,9.1363533782817659e-15,1.3047291384704022e-14
5.415,2.3024639098857455e-14,6.31390085877691e-15,7.3299375688281509e-15,7.1533215904693341e-15,6.069891671369372e-15,9.5344391025514828e-15,1.2868860132852371e-14
5.41525,2.3208886173161085e-14,6.8851848107988648e-15,7.1156497592146444e-15,6.1531587858408597e-15,6.0828463130304254e-15,8.9755732953322787e-15,1.2742278356275711e-14
5.4155,2.2773060463721601e-14,6.6271792426206976e-15,7.2126192286152337e-15,6.0451354961723225e-15,6.1227935167788099e-15,9.8522809219503938e-15,1.3265192467096177e-14
5.41575,2.2963304754936982e-14,6.9072745629394495e-15,8.2630602649369603e-15,6.8247371643804384e-15,6.057320176413251e-15,9.3742627739255057e-15,1.3062745507052326e-14
5.416,2.2715821642057644e-14,7.2595283876585348e-15,7.722917974512413e-15,6.6360537116857598e-15,6.2220879113757195e-15,9.8089549882624109e-15,1.2856538867163128e-14
5.41625,2.2756812300823491e-14,6.9660435669436216e-15,8.0703456444980422e-15,6.7340597511770306e-15,6.0300247452770117e-15,9.1539724191194643e-15,1.3075384082074202e-14
5.4165,2.2722909954250223e-14,7.4885409114272188e-15,8.5930335688149709e-15,6.8375253899529773e-15,5.9470287818190637e-15,9.1695192537114455e-15,1.3217128056896603e-14
5.41675,2.262586570342998e-14,7.3263192460801206e-15,8.3041845899219382e-15,6.9248823107686142e-15,6.4008210645833264e-15,9.2479710954239339e-15,1.2973343641860609e-14
5.417,2.2615787623964112e-14,7.449486728269752e-15,8.5734779228323737e-15,6.8608829319518539e-15,5.9904725944535805e-15,9.3349754112966587e-15,1.3174010491763326e-14
5.41725,2.2608209144797241e-14,7.9673022501038846e-15,8.8967560669507471e-15,6.9579827879218956e-15,5.5898671823226589e-15,9.2572446433143286e-15,1.2838302023367305e-14
5.4175,2.2429193660110837e-14,7.9705795461868258e-15,9.2462358660291196e-15,7.2499641002686174e-15,6.2630008932483423e-15,9.9895198126106057e-15,1.2806495753810966e-14
5.41775,2.227702106386718e-14,8.1896093073768958e-15,9.8037674606042059e-15,7.6799930504865361e-15,6.5746804675907656e-15,9.3152878890480101e-15,1.2755922496578431e-14
5.418,2.2082620290642788e-14,8.4265771282307328e-15,9.6891058666099832e-15,7.3785026868257363e-15,6.7839816034951878e-15,9.2889110461428752e-15,1.3026325252517834e-14
5.41825,2.1706319701984105e-14,8.4281541675010302e-15,1.0165550374228221e-14,7.2918667790640714e-15,6.8813454237490288e-15,9.1457321500466556e-15,1.2690260683725015e-14
5.4185,2.2228544542157062e-14,8.6208861733760551e-15,9.3688392241278957e-15,7.0664383991863341e-15,6.6297066584614783e-15,9.0916582478731602e-15,1.3039734414253462e-14
5.41875,2.1748658245573991e-14,8.9119367077721322e-15,1.0109952146909205e-14,7.8856188598229543e-15,6.4723119940915281e-15,9.496094512547975e-15,1.3082524194914387e-14
5.419,2.223617831916728e-14,9.4064727914772654e-15,1.0064199418187765e-14,7.6301515423046501e-15,6.947537517838158e-15,9.568933966593891e-15,1.3006040716177672e-14
5.41925,2.2050505513554466e-14,9.1562082866679668e-15,1.0545585726534791e-14,8.0076209452341122e-15,6.3907357175576994e-15,9.162517479023283e-15,1.2917458819868811e-14
5.4195,2.1743519324667054e-14,9.530813227906499e-15,1.0395829583789909e-14,8.4320552146147946e-15,6.0512558412247488e-15,9.1184735923035466e-15,1.3082770952375307e-14
5.41975,2.2261542653375469e-14,9.8850196110146928e-15,1.118682108246443e-14,8.1141183885156017e-15,6.9589931552595275e-15,8.903608356341319e-15,1.31328015527821e-14
5.42,2.1880838639131017e-14,1.0067217529360369e-14,1.130152575938873e-14,8.0804068414221755e-15,6.5434894610473945e-15,9.0967919949937298e-15,1.3363168319107846e-14
5.42025,2.1654783947198183e-14,1.0271082256630195e-14,1.1200135490223743e-14,8.4172024080650559e-15,7.1091884775026953e-15,8.8947161714237458e-15,1.3380532803558051e-14
5.4205,2.12263667440715e-14,1.0353698553606192e-14,1.1984244176923678e-14,8.4169085490009739e-15,7.2419799503360021e-15,9.3791296624409903e-15,1.2821029197457997e-14
5.42075,2.1247578913960025e-14,1.1074188003020827e-14,1.2002833229235845e-14,8.4682380179800847e-15,6.5012658570859786e-15,9.1274826553974779e-15,1.343881478874557e-14
5.421,2.1552312220771017e-14,1.0662576160793801e-14,1.2293843708112046e-14,8.6742103472120836e-15,7.0723297730418503e-15,9.477909736466951e-15,1.2971495907405677e-14
5.42125,2.1302443068739563e-14,1.1210893658692334e-14,1.251744192684417e-14,8.0783538965732577e-15,6.5025976156395446e-15,9.3352664110585502e-15,1.3163125399923919e-14
5.4215,2.0916410968235579e-14,1.1552544884710391e-14,1.2886838795154339e-14,8.3924507527410944e-15,6.4503616377230751e-15,9.1350623636404859e-15,1.3166336371340167e-14
5.42175,2.0856304673248324e-14,1.1676255211225362e-14,1.2586393416013866e-14,8.8350499160693237e-15,7.5119316307752375e-15,9.2874661450483526e-15,1.3070382206568291e-14
5.422,2.0801527949912643e-14,1.2406473248264309e-14,1.3282208081493506e-14,9.0117736157397285e-15,7.5015266940028641e-15,9.5640969809463269e-15,1.3073318759373151e-14
5.42225,2.1035041906710875e-14,1.2170666571051145e-14,1.3403548148791879e-14,9.1549520038652313e-15,6.8941137223764526e-15,8.8570829736260901e-15,1.2590201597895163e-14
5.4225,2.0794067295515706e-14,1.276786292271752e-14,1.4208848577058548e-14,9.0472043453929229e-15,7.3586678331554134e-15,9.7052716715709484e-15,1.3011797794574754e-14
5.42275,2.0727985857312856e-14,1.2732002419499632e-14,1.42662694262981e-14,9.1799128340006465e-15,7.5595486783726941e-15,9.4505863599103541e-15,1.2876639103310442e-14
5.423,2.0643865907626113e-14,1.3258350626176393e-14,1.4069373533581808e-14,9.3388348552331497e-15,6.6962699916027084e-15,9.0264647690161842e-15,1.2808265916360547e-14
5.42325,2.0555368101286869e-14,1.3627732741528832e-14,1.4150411587649314e-14,9.7594910900112738e-15,7.2703786866241217e-15,9.4772827276650754e-15,1.3240740542365317e-14
5.4235,2.0300351633135426e-14,1.3808633530911445e-14,1.4436100803796145e-14,9.8988603335026237e-15,7.5384092529716007e-15,9.1629858707707686e-15,1.3174120690635385e-14
5.42375,2.0367443428129835e-14,1.4209551755650094e-14,1.417830069291272e-14,9.7569214094089867e-15,7.2469858657264445e-15,9.2441817625522868e-15,1.3008632806453565e-14
5.424,2.0201384680536872e-14,1.4569464812865949e-14,1.4192802097170572e-14,9.7537989124053081e-15,7.279380686637726e-15,9.4602958705211265e-15,1.3234659623889215e-14
5.42425,2.0365443560591153e-14,1.4657433835104628e-14,1.4850671054658683e-14,9.126642751625596e-15,7.5493521810612277e-15,9.5055279705051542e-15,1.324024080904341e-14
5.4245,2.0450762327819037e-14,1.5005591335088176e-14,1.5626854107561642e-14,9.3688871217826241e-15,7.7287424650104246e-15,8.6595926330777663e-15,1.2998200052155571e-14
5.42475,2.0315849007130228e-14,1.5166949299929574e-14,1.5735061663651085e-14,9.9654583707119591e-15,7.7277543472949181e-15,9.225888572902037e-15,1.31488737040154e-14
5.425,2.0387428431306602e-14,1.5728556137126764e-14,1.5215700456270759e-14,9.8691956679845656e-15,7.8345659020532454e-15,8.8350029126103917e-15,1.3033207261560317e-14
5.42525,2.0082487791922113e-14,1.6465339905453721e-14,1.5351750774103333e-14,9.9845385264494197e-15,7.4357865043500038e-15,8.9452357234921138e-15,1.307562109236693e-14
5.4255,1.9488584039774679e-14,1.6001321169579958e-14,1.6267350200009599e-14,1.0303949932379566e-14,7.9623465875513508e-15,8.8148490042755159e-15,1.2966016510503579e-14
5.42575,1.995671034059258e-14,1.722140051246111e-14,1.60594352561406e-14,1.0481509789265488e-14,7.8756762579619298e-15,9.062215066685044e-15,1.2898775983048889e-14
5.426,2.0188004084967097e-14,1.6627812833956938e-14,1.5703084248099246e-14,1.0220377426477187e-14,7.677134208247967e-15,9.4952797767873813e-15,1.3244481625357113e-14
5.42625,1.9671729322995012e-14,1.7836086389507911e-14,1.5992450310180184e-14,1.055584538492735e-14,7.9796704065241894e-15,9.438139146042595e-15,1.3204859704036171e-14
5.4265,1.9817012422806429e-14,1.8007478003797182e-14,1.6772455045188294e-14,1.0412974757904676e-14,8.5356360501702385e-15,9.3637734656023463e-15,1.3027149143484198e-14
5.42675,1.9983835711569883e-14,1.8726741191514873e-14,1.656919512698634e-14,1.0541642348819389e-14,8.7320024556222293e-15,9.2057955110014469e-15,1.3469626597840922e-14
5.427,1.9690137548490352e-14,1.8984759000066542e-14,1.7277308198875118e-14,1.0393777500215269e-14,8.5620752406869895e-15,9.2882236020373077e-15,1.2700570116902284e-14
5.42725,1.956910383736729e-14,1.9371336322418975e-14,1.6946380152076635e-14,1.0877971352311332e-14,7.8612004277025049e-15,9.3550179875582103e-15,1.308674031465464e-14
5.4275,1.946017817872514e-14,1.9848167309755338e-14,1.7743393270148027e-14,1.1313647952283243e-14,8.2759249685743805e-15,9.4185426092656491e-15,1.2865126348788329e-14
5.42775,1.9867780715994925e-14,1.9994088493923024e-14,1.716600592961624e-14,1.0526454002844441e-14,8.0714633441913969e-15,9.1881763915105755e-15,1.3115912493453363e-14
5.428,1.8937734086987033e-14,2.0862940254108499e-14,1.7117657292860546e-14,1.0825882886499158e-14,8.3955508870933966e-15,9.1730955504027544e-15,1.3135254789356505e-14
5.42825,1.8796314551622329e-14,2.1676305955880503e-14,1.7554524434037102e-14,1.1763912538769186e-14,8.3657046613728359e-15,9.0493147800961056e-15,1.3372295261164819e-14
5.4285,1.9131564629615683e-14,2.137853644059159e-14,1.8301658447057462e-14,1.0991996793721414e-14,8.6096037691287136e-15,9.7075997638831933e-15,1.2556074515891346e-14
5.42875,1.9269967810532488e-14,2.1997484497705089e-14,1.8985751069140842e-14,1.1089861744258003e-14,8.5152457157521675e-15,9.565619576863117e-15,1.294242579330244e-14
5.429,1.9018561525243594e-14,2.2653274797694422e-14,1.830013514963336e-14,1.1518520000486392e-14,8.8472238769007228e-15,9.4576521927253801e-15,1.341138122806432e-14
5.42925,1.8679535985130114e-14,2.3001654997667195e-14,1.8766833174241912e-14,1.1584114683149905e-14,8.6811639890133931e-15,9.8589178449527946e-15,1.3482826710254395e-14
5.4295,1.8598471865481118e-14,2.34367999574631e-14,1.904784724218714e-14,1.1731279053755585e-14,8.6882255323642157e-15,8.8785604395432207e-15,1.3110289162424069e-14
5.42975,1.8626936160226745e-14,2.3874274764235988e-14,1.9064740849843057e-14,1.2091990421995266e-14,8.852604066675025e-15,8.8767286194845059e-15,1.356679093141725e-14
5.43,1.8873306364475634e-14,2.4476918699522881e-14,1.9465938526873286e-14,1.1872104070559992e-14,8.5503764318355237e-15,9.4263288279004125e-15,1.2486706890620786e-14
5.43025,1.8389749487654714e-14,2.5286726314103758e-14,1.9204554437447584e-14,1.1386686521519795e-14,8.6887602069464358e-15,8.8459488647438501e-15,1.2969485071735956e-14
5.4305,1.7944320183544528e-14,2.5509915872152427e-14,1.9626957658306015e-14,1.2142415165625263e-14,9.0115458817971863e-15,9.6612669685587344e-15,1.3000659364915764e-14
5.43075,1.8268772282633304e-14,2.6129980455103113e-14,1.9642399092416973e-14,1.1643425989817525e-14,8.6673269259683016e-15,8.716146226376269e-15,1.3400698362431918e-14
5.431,1.794973747307102e-14,2.6897155200162807e-14,1.9826392726428385e-14,1.1958064560635505e-14,8.7579988589310613e-15,8.6536311162791884e-15,1.2920263404345895e-14
5.43125,1.8031392827440989e-14,2.7205944315888624e-14,2.0492353170125789e-14,1.2481746905324762e-14,9.5997853017449972e-15,9.4038173965841079e-15,1.3397806555765719e-14
5.4315,1.7922598778010938e-14,2.7467182684749171e-14,2.0604279191189949e-14,1.2165313184553994e-14,9.5890096255989987e-15,9.2603299266750905e-15,1.3597258983718315e-14
5.43175,1.8462264002807121e-14,2.8252707790908114e-14,2.0369278482903301e-14,1.2372855432944037e-14,9.2766639520826311e-15,8.896124660762187e-15,1.2870110558201834e-14
5.432,1.8660196076862305e-14,2.8605146328994075e-14,2.0002492489845943e-14,1.3366752696997742e-14,9.6320618657974479e-15,9.4239102170065274e-15,1.2875039987028586e-14
5.43225,1.7884889389435154e-14,2.8976153138434012e-14,2.0521331963824187e-14,1.2919155481447562e-14,9.3177579825535362e-15,9.2795138822557526e-15,1.3186659474945458e-14
5.4325,1.7620375820207164e-14,2.9715267869721608e-14,2.0427827301348366e-14,1.3142174011163954e-14,9.3976347171570159e-15,9.8439560963438378e-15,1.3298617322834255e-14
5.43275,1.7853783459959533e-14,3.0617539542817986e-14,2.1367831021489165e-14,1.2390640772929424e-14,9.4877743535666649e-15,9.3491478104087022e-15,1.3099201094922157e-14
5.433,1.7719881840266965e-14,3.1149203232274859e-14,2.1017799140068596e-14,1.307349220931312e-14,9.8731444814035146e-15,9.2338850641701412e-15,1.3424424112212879e-14
5.43325,1.7703208961500141e-14,3.1485118065101045e-14,2.1521862360201231e-14,1.3164520385559849e-14,9.1772995389527433e-15,9.349925962368771e-15,1.3184296050444372e-14
5.4335,1.729057222164106e-14,3.2176241037371878e-14,2.1290568350953023e-14,1.3415330948328223e-14,9.1456060119505957e-15,8.5298056662115094e-15,1.298762468674162e-14
