Physical Time (s),ew_top Monitor (W): top_cv1,ew_top Monitor (W): top_cv2,ew_top Monitor (W): top_cv3,ew_top Monitor (W): top_cv4,ew_top Monitor (W): top_cv5,ew_top Monitor (W): top_cv6,ew_top Monitor (W): top_cv7
2.1625,1.2710985992916817e-20,8.4547605711231385e-21,2.6224165421977623e-20,1.6521264945940622e-20,2.6782337576754105e-21,-1.7469272231329226e-18,-2.1970296820279984e-17
2.165,1.2496501327373914e-20,8.4670265609452925e-21,2.6047018585684559e-20,1.6505321723570376e-20,2.771048909869043e-21,-1.7019916046380135e-18,-2.19924791664252e-17
2.1675,1.2278203662802927e-20,8.4549159483003714e-21,2.5691002871451386e-20,1.6390059330634653e-20,2.8633621807425727e-21,-1.6579483670939092e-18,-2.2014540209914588e-17
2.17,1.2055859991171593e-20,8.4161353883515219e-21,2.515123182178251e-20,1.6173418105651697e-20,2.9020788511791216e-21,-1.6149542034064351e-18,-2.2036439724503946e-17
2.1725,1.1828906563251229e-20,8.3516244606671208e-21,2.4436529588267457e-20,1.5869817391590514e-20,2.9433428793844516e-21,-1.5728441400248956e-18,-2.2058232087430084e-17
2.175,1.1598344236320907e-20,8.2655606422579012e-21,2.3603082484311918e-20,1.5485446925763518e-20,2.9953960945767382e-21,-1.5315628608534377e-18,-2.2079999071340838e-17
2.1775,1.1366496022383988e-20,8.1612433018615656e-21,2.2630771833096729e-20,1.5024688158320671e-20,3.0446206902872884e-21,-1.4911480167343548e-18,-2.210161782026534e-17
2.18,1.113246004224533e-20,8.043207841203226e-21,2.1556125520705955e-20,1.4500873863072228e-20,3.0648645241453598e-21,-1.4514249358516608e-18,-2.2123088432038042e-17
2.1825,1.0892807895745505e-20,7.9123559993617996e-21,2.0391182869105787e-20,1.3934486652039732e-20,3.05990596722855e-21,-1.4125298371575008e-18,-2.2144414527347176e-17
2.185,1.0655344398089952e-20,7.7731339550218078e-21,1.9167773866183381e-20,1.3326308804195606e-20,3.0653613061433394e-21,-1.3744625761424547e-18,-2.2165483708005709e-17
2.1875,1.0420129241632792e-20,7.6282201865721335e-21,1.7900328929412528e-20,1.2693978955481112e-20,3.0692499007168315e-21,-1.3371108338518716e-18,-2.2186323262891788e-17
2.19,1.0192566803699127e-20,7.4812615786262093e-21,1.6665186160323774e-20,1.2049115370821309e-20,3.0664999153197124e-21,-1.3004982656326118e-18,-2.2206905119641779e-17
2.1925,9.9641022018888536e-21,7.3354913622705835e-21,1.5430351843261321e-20,1.1411894036303422e-20,3.0395795937194565e-21,-1.2647446241967384e-18,-2.2227037723045019e-17
2.195,9.7370401995437123e-21,7.1932283138117407e-21,1.420864575820733e-20,1.0790482793012629e-20,3.0093317950701239e-21,-1.2295689712407417e-18,-2.2246624893184389e-17
2.1975,9.5168884286935028e-21,7.0570695444960276e-21,1.3009318386301226e-20,1.0194729604834906e-20,2.9854909745660456e-21,-1.1949285394253851e-18,-2.2265589387693365e-17
2.2,9.2987735651592239e-21,6.9287354196234195e-21,1.1924736962480069e-20,9.6355671080004529e-21,2.9577654642139063e-21,-1.1610210750108327e-18,-2.2283773319275123e-17
2.2025,9.0832511607459276e-21,6.8094800044477389e-21,1.0884685608791748e-20,9.1166912560343934e-21,2.9266493861079539e-21,-1.1277972809132717e-18,-2.230116452525164e-17
2.205,8.8709612271782989e-21,6.7010143353656011e-21,9.9292826351336818e-21,8.6429813321748921e-21,2.8893639769219564e-21,-1.0952896936960369e-18,-2.2317665393647212e-17
2.2075,8.6623676272483068e-21,6.6034133929698193e-21,9.0772281389947791e-21,8.2192626202213235e-21,2.8585531776579339e-21,-1.0633961900807044e-18,-2.2333032124227556e-17
2.21,8.4570544001498432e-21,6.5163436095440651e-21,8.2949485416868257e-21,7.8475217193373614e-21,2.8297285458333483e-21,-1.0320927773028112e-18,-2.2347179616658813e-17
2.2125,8.2557222873099634e-21,6.4397419654224062e-21,7.591580891032625e-21,7.525118225824864e-21,2.7986839472348034e-21,-1.0011161785430954e-18,-2.2360012615875164e-17
2.215,8.0585241545296347e-21,6.3737027162467742e-21,6.9920180850498458e-21,7.2502595577534238e-21,2.7686213815312986e-21,-9.7088549544225282e-19,-2.2371357709507068e-17
2.2175,7.8650692454145042e-21,6.3172359136264943e-21,6.5079286634805036e-21,7.020511012821238e-21,2.7488279870520793e-21,-9.4136491225850786e-19,-2.2381214354562352e-17
2.22,7.6748057118526285e-21,6.2694120572243883e-21,6.0401452355524916e-21,6.8304450001042427e-21,2.7408286614074849e-21,-9.1237952376117691e-19,-2.2389475848074855e-17
2.2225,7.4888372685394523e-21,6.2292004795881557e-21,5.635132837921647e-21,6.6758106942224808e-21,2.7321929077437147e-21,-8.8391971785810524e-19,-2.2395926702023158e-17
2.225,7.3047052051419493e-21,6.1956532628823947e-21,5.3089845503914201e-21,6.5492264556436401e-21,2.7215283038328103e-21,-8.5604292121176859e-19,-2.2400517777948879e-17
2.2275,7.1246536057821023e-21,6.1671504545101435e-21,5.0565672569433689e-21,6.4454323081398868e-21,2.7181077819578808e-21,-8.287243932144501e-19,-2.2403174575542891e-17
2.23,6.9471662956682905e-21,6.1430199982433157e-21,4.8118333976095196e-21,6.3570284136203733e-21,2.7321155536674129e-21,-8.0188588262453142e-19,-2.2403774393893871e-17
2.2325,6.7725920484003107e-21,6.1220652868977393e-21,4.5928191306200607e-21,6.2803519753432059e-21,2.7588599976695164e-21,-7.7569598437997309e-19,-2.2402339085621531e-17
2.235,6.6015861763935789e-21,6.1032717595425479e-21,4.4200865578316404e-21,6.2116113575669001e-21,2.7856357155060636e-21,-7.5002483432741732e-19,-2.2398796382882324e-17
2.2375,6.4328592921791552e-21,6.0859574356819451e-21,4.2867874201966499e-21,6.1457610938281755e-21,2.8120730955552461e-21,-7.2487199262605633e-19,-2.2392983151894645e-17
2.24,6.2672569798672849e-21,6.0695021763109017e-21,4.1543908996635702e-21,6.0794381375890014e-21,2.8517163331833705e-21,-7.0041584136062136e-19,-2.2384907386468837e-17
2.2425,6.1043679665230905e-21,6.0533188147628646e-21,4.0340932073311142e-21,6.0111298382830161e-21,2.9074216172526111e-21,-6.7657417587892264e-19,-2.2374588099384747e-17
2.245,5.9449851820523015e-21,6.0369435526647753e-21,3.9230385401947999e-21,5.9384352030808484e-21,2.9728369150459821e-21,-6.5301190605971343e-19,-2.2361989864905654e-17
2.2475,5.7875710722953646e-21,6.0203058636885904e-21,3.83805507234669e-21,5.8617250245355215e-21,3.0385777571398788e-21,-6.3002697486776587e-19,-2.2347159526718292e-17
2.25,5.6328729676517448e-21,6.0031782170417913e-21,3.7548290751163822e-21,5.782134191141334e-21,3.1083119180286262e-21,-6.0767553341564718e-19,-2.2330106175921323e-17
2.2525,5.4810523624755699e-21,5.9857111565633549e-21,3.6754167771777354e-21,5.6986529252136545e-21,3.1807635598481607e-21,-5.859840566254027e-19,-2.2310784291379822e-17
2.255,5.3309271620737883e-21,5.9680840421624306e-21,3.6083808205058009e-21,5.614365939968632e-21,3.2681233958457139e-21,-5.648303851924642e-19,-2.2289250554661446e-17
2.2575,5.1839883279659764e-21,5.9502151646843502e-21,3.5585829189914464e-21,5.5299245208131585e-21,3.3609189517108003e-21,-5.4428428401043277e-19,-2.2265580318232551e-17
2.26,5.0404076051013913e-21,5.9317217538354483e-21,3.5295188356542811e-21,5.4480414395455324e-21,3.453501586571591e-21,-5.2409729758982605e-19,-2.2239833730367219e-17
2.2625,4.8998261382733973e-21,5.9127414146220923e-21,3.5209381749831862e-21,5.3706796008135281e-21,3.5452423725758033e-21,-5.0448085764860947e-19,-2.2212032194456128e-17
2.265,4.7617298726361339e-21,5.8932905386254017e-21,3.5236879377809594e-21,5.2990596244804399e-21,3.6428203872330453e-21,-4.855809565538917e-19,-2.2182312880581587e-17
2.2675,4.6262251634248603e-21,5.8734982504432236e-21,3.5392110390206408e-21,5.2350991503092617e-21,3.7458412078902715e-21,-4.6717261047911933e-19,-2.2150716069795398e-17
2.27,4.4925417515142906e-21,5.8532075939882168e-21,3.5744785865588612e-21,5.1787977870732984e-21,3.8466734552888054e-21,-4.4932033806876274e-19,-2.2117306589751992e-17
2.2725,4.3614855472163876e-21,5.8319593602520939e-21,3.6300637741194356e-21,5.1307295733661379e-21,3.9433815166586258e-21,-4.3206394715712988e-19,-2.2082216675961418e-17
2.275,4.2330932590490414e-21,5.8095724114998153e-21,3.7011113542354395e-21,5.0910795642533686e-21,4.0375845134703854e-21,-4.1538079066324868e-19,-2.2045512023397518e-17
2.2775,4.1065023381620466e-21,5.7858937031598527e-21,3.7865179398939788e-21,5.0584211287666199e-21,4.1307879417287634e-21,-3.9908421354643365e-19,-2.2007277071775146e-17
2.28,3.9835916289354218e-21,5.760569472198443e-21,3.8836660235338159e-21,5.0319283458050224e-21,4.2214876832786758e-21,-3.8336114357571678e-19,-2.1967644921469225e-17
2.2825,3.863379866974617e-21,5.7330860677661681e-21,3.9904313837773098e-21,5.0098505154731787e-21,4.3055990524311391e-21,-3.6815842389446735e-19,-2.1926747578772892e-17
2.285,3.7458557369575626e-21,5.7031773900151513e-21,4.1012978194223213e-21,4.9896617511394058e-21,4.381716035177736e-21,-3.534782672511817e-19,-2.1884613038926193e-17
2.2875,3.6307155516737704e-21,5.6702043170409593e-21,4.2145366804688531e-21,4.9699318321994276e-21,4.4519369232670397e-21,-3.393871447742279e-19,-2.184131176425838e-17
2.29,3.5185282087099545e-21,5.6339409175175951e-21,4.3264665504562268e-21,4.948449109907767e-21,4.5153434755964722e-21,-3.2584044877393603e-19,-2.1796855410543411e-17
2.2925,3.4089936717921456e-21,5.5937914786977627e-21,4.4336275662380481e-21,4.923052380471266e-21,4.570649305555218e-21,-3.1254898902126643e-19,-2.1751391655626082e-17
2.295,3.3026772988436146e-21,5.5495208726612006e-21,4.533630958312801e-21,4.8923894745931708e-21,4.6162277622158414e-21,-2.9971167921562689e-19,-2.1705040114534032e-17
2.2975,3.1992557393329625e-21,5.5008568471935698e-21,4.6234023289824227e-21,4.854604323279076e-21,4.6528439838545538e-21,-2.8740506094488359e-19,-2.1657849339690203e-17
2.3,3.0991117023397604e-21,5.4486121632494919e-21,4.7013773196783538e-21,4.8093235680247267e-21,4.6812671238313839e-21,-2.7549145690493098e-19,-2.1609807802820898e-17
2.3025,3.0017946088258856e-21,5.3919110195087574e-21,4.765851814837205e-21,4.7551789321200781e-21,4.7012930660184925e-21,-2.6394990318179821e-19,-2.1560853669924849e-17
2.305,2.9071027163559529e-21,5.331089808790768e-21,4.8164210266624129e-21,4.693594674726367e-21,4.7123736841945125e-21,-2.5304845827831902e-19,-2.1510842000083138e-17
2.3075,2.815204783541649e-21,5.2661392150755257e-21,4.8531868825003498e-21,4.6245151739804552e-21,4.7142668316755224e-21,-2.4251407798901808e-19,-2.1459870287374863e-17
2.31,2.725774412942321e-21,5.1976896740796396e-21,4.8778125171437512e-21,4.5490995726294928e-21,4.7092250596608045e-21,-2.3213823876351463e-19,-2.1408236978806727e-17
2.3125,2.6385832317960221e-21,5.1259229454683805e-21,4.8915616427762271e-21,4.4687259773898247e-21,4.6980544824714209e-21,-2.2209401903155091e-19,-2.1355807875387141e-17
2.315,2.5537842670485131e-21,5.0513976859539938e-21,4.8952317768546478e-21,4.3853830508499132e-21,4.6814270732565556e-21,-2.1236997781419373e-19,-2.1302459591430054e-17
2.3175,2.4716922080095135e-21,4.974520886321704e-21,4.8936539154769249e-21,4.3011201501386348e-21,4.6598724225511863e-21,-2.0297947491228866e-19,-2.1248079014913014e-17
2.32,2.3916201619147318e-21,4.8957350771694662e-21,4.8850506065950125e-21,4.2177751640560657e-21,4.634580575630156e-21,-1.9392254761259766e-19,-2.1192696773031082e-17
2.3225,2.3138667029115342e-21,4.8156817124238246e-21,4.8726841149919378e-21,4.1376928962268276e-21,4.607370676799276e-21,-1.8533426336043913e-19,-2.1136250474643173e-17
2.325,2.2383753780558787e-21,4.7347352988040785e-21,4.8582651886514906e-21,4.0617717217790767e-21,4.5782964859347914e-21,-1.7714591782486851e-19,-2.1078454111114203e-17
2.3275,2.1648341379453352e-21,4.6533294761759602e-21,4.8485965480463941e-21,3.9924234735458987e-21,4.5491797926958472e-21,-1.6918319428657187e-19,-2.1019464861893315e-17
2.33,2.0933028741250671e-21,4.5717831643369367e-21,4.8401853758400911e-21,3.9301547951771668e-21,4.5200297751827284e-21,-1.6145348887917022e-19,-2.0959396017563278e-17
2.3325,2.0232426952455938e-21,4.4903210431312453e-21,4.8373572778213233e-21,3.8757899713211855e-21,4.492407494171281e-21,-1.5398587960392727e-19,-2.0898034130095184e-17
2.335,1.9549489111091541e-21,4.4091688286294876e-21,4.8392790367456541e-21,3.8295727614067123e-21,4.466870020047368e-21,-1.4682598146823644e-19,-2.0835285858281258e-17
2.3375,1.8880750608989915e-21,4.3284285329139443e-21,4.8495691126040791e-21,3.7913333397247583e-21,4.4444837856776204e-21,-1.4000511522754746e-19,-2.0771130948512368e-17
2.34,1.8226818744966777e-21,4.2481236707732869e-21,4.8646032072256037e-21,3.7604033337715308e-21,4.4257057935379636e-21,-1.3343279575181123e-19,-2.0705532976209054e-17
2.3425,1.7588334575600713e-21,4.1682670445524532e-21,4.8827045553909656e-21,3.7356386022873826e-21,4.4108409255057188e-21,-1.2711305653350443e-19,-2.0638216576688704e-17
2.345,1.6966923536577608e-21,4.0888154137355322e-21,4.9052545320501438e-21,3.7155037110210323e-21,4.399985147509536e-21,-1.2103877992933166e-19,-2.0569199782635454e-17
2.3475,1.635936046542515e-21,4.0097702405394251e-21,4.9313163795562412e-21,3.6984551621389157e-21,4.3936194785447085e-21,-1.1514150977815609e-19,-2.0498612399286058e-17
2.35,1.5768337181370613e-21,3.931154764690306e-21,4.9656338653376949e-21,3.6829028577013254e-21,4.3918299283445599e-21,-1.0955346709932331e-19,-2.0426350431247775e-17
2.3525,1.5196331544400991e-21,3.8529604945501235e-21,4.9989243461420581e-21,3.6664585960861278e-21,4.3949893940675957e-21,-1.0419096712201758e-19,-2.0352364252365015e-17
2.355,1.4643866180620949e-21,3.7752961895446304e-21,5.0320218250137315e-21,3.6480867569364861e-21,4.4025374703064213e-21,-9.8991973813956162e-20,-2.027663845234938e-17
2.3575,1.4113936878075561e-21,3.6981621451913844e-21,5.064444867106495e-21,3.6269055085046311e-21,4.4144847601750961e-21,-9.4006493609925713e-20,-2.0199185253399979e-17
2.36,1.3609177498024079e-21,3.6216538012950513e-21,5.0959484832666311e-21,3.6017961800595036e-21,4.4307857012562739e-21,-8.9162708496495949e-20,-2.0119817335661476e-17
2.3625,1.3130402688117435e-21,3.5461114993538379e-21,5.1313665174119696e-21,3.5717763623422e-21,4.4514694712005332e-21,-8.4555155761633663e-20,-2.0038505494867677e-17
2.365,1.2679666450936398e-21,3.4717154096447731e-21,5.166064409723007e-21,3.5367438063223666e-21,4.4758677466337687e-21,-8.0213888462588799e-20,-1.9955456508849292e-17
2.3675,1.2257287109624892e-21,3.3988721053098805e-21,5.2020419056300531e-21,3.4965853044956458e-21,4.5045598063853038e-21,-7.603868119835511e-20,-1.9870674043413657e-17
2.37,1.1871553358459925e-21,3.3280048849932153e-21,5.2404771522870388e-21,3.4526456310339564e-21,4.5365355485158535e-21,-7.2047288731518872e-20,-1.9784127987135054e-17
2.3725,1.1520989937534292e-21,3.2595588848961389e-21,5.2859056085589506e-21,3.4056349303189865e-21,4.5713273295637868e-21,-6.8192794378970673e-20,-1.9695881808621836e-17
2.375,1.1214755529088293e-21,3.1942230234185518e-21,5.3384883976463885e-21,3.3573019750621468e-21,4.6095523863917786e-21,-6.4466966047214164e-20,-1.9605985690012164e-17
2.3775,1.095208977081758e-21,3.1325639784616098e-21,5.4008090694519906e-21,3.3095066248871013e-21,4.6507849673107555e-21,-6.0978507494355499e-20,-1.9514406917199957e-17
2.38,1.0725641779626477e-21,3.0750644821001096e-21,5.4756812793858264e-21,3.2642707334090064e-21,4.6949828769638405e-21,-5.7628222847079224e-20,-1.9421098308079501e-17
2.3825,1.0536327925194604e-21,3.0219841356729864e-21,5.5646679561223609e-21,3.2236086220395504e-21,4.7417448752083853e-21,-5.4455300788404537e-20,-1.9326335885133498e-17
2.385,1.0385003137742392e-21,2.9737445577463479e-21,5.6714553455190903e-21,3.1899325505828861e-21,4.7916311099578351e-21,-5.1400370272790821e-20,-1.9230173649731893e-17
2.3875,1.0271985714938324e-21,2.9302756925279926e-21,5.7988202271750528e-21,3.1650977355285901e-21,4.8433903208566534e-21,-4.842773491125481e-20,-1.9132612438881458e-17
2.39,1.0171857022948614e-21,2.8918617886447075e-21,5.9468498549318239e-21,3.1511999700087878e-21,4.8977331437258704e-21,-4.5661739945912529e-20,-1.903372211075672e-17
2.3925,1.0110666728544393e-21,2.8583218453984685e-21,6.1162542562008739e-21,3.1492718035367804e-21,4.9537494914939264e-21,-4.3015669323048977e-20,-1.8933588093702013e-17
2.395,1.0075385358374622e-21,2.8297712408000594e-21,6.3064786460455505e-21,3.1607420469605268e-21,5.0117423037313865e-21,-4.0489772346330391e-20,-1.8832246319085768e-17
2.3975,1.0081221028311606e-21,2.8052518356208243e-21,6.5165549811693265e-21,3.1859566584649397e-21,5.071418253324801e-21,-3.8108477168537387e-20,-1.8729653629118146e-17
2.4,1.0098259387112653e-21,2.7844510650999095e-21,6.7446436737319831e-21,3.2245768603242301e-21,5.1321947126356054e-21,-3.5786652734816654e-20,-1.8626086590751308e-17
2.4025,1.0121816489046122e-21,2.7663843916773533e-21,6.9877237656806805e-21,3.2765606287265207e-21,5.1944456142485768e-21,-3.3621615118016328e-20,-1.8521618865799658e-17
2.405,1.0159818646723136e-21,2.7505217990086391e-21,7.2449265859738412e-21,3.3406579084624407e-21,5.2575286894380149e-21,-3.1563607927753673e-20,-1.8416259607383756e-17
2.4075,1.0204793650656459e-21,2.7371929322515603e-21,7.5125847151257531e-21,3.4189047534982036e-21,5.3213361713708451e-21,-2.9588882209369357e-20,-1.8310090074074743e-17
2.41,1.0244059686770564e-21,2.723622166879763e-21,7.7831717975407348e-21,3.5070217791245504e-21,5.384976250928885e-21,-2.7735379595889613e-20,-1.8203173979045545e-17
2.4125,1.026199117128545e-21,2.7085385617694909e-21,8.0514072831194506e-21,3.6013992315161468e-21,5.4479110391793713e-21,-2.5946038738006921e-20,-1.809551104191523e-17
2.415,1.0266144979077491e-21,2.6912981811402688e-21,8.3107344650212852e-21,3.6987803447444677e-21,5.5093038517753126e-21,-2.4246968738609076e-20,-1.7987020060040331e-17
2.4175,1.0242768990135468e-21,2.6704838404128461e-21,8.5539831459564127e-21,3.7958032376619105e-21,5.5687934560515374e-21,-2.265873467531158e-20,-1.7877985734792372e-17
2.42,1.0193963047849266e-21,2.6461238966659684e-21,8.7749919075874787e-21,3.889832223717439e-21,5.6254537638597757e-21,-2.1119366192394413e-20,-1.7768456500960305e-17
2.4225,1.011396831648788e-21,2.6153788111958819e-21,8.9676083774495705e-21,3.9791575727217798e-21,5.6786156173274386e-21,-1.9712747788355887e-20,-1.7658424371619984e-17
2.425,1.0000201644011837e-21,2.5773737402390434e-21,9.1267341667642077e-21,4.0601095523921655e-21,5.7277938018313402e-21,-1.8348984328145119e-20,-1.7547954228177835e-17
2.4275,9.8547265707068588e-22,2.5322426822636026e-21,9.2460090685818145e-21,4.1302692543682418e-21,5.772048004238737e-21,-1.7048531455046245e-20,-1.7437119837688658e-17
2.43,9.6675757552938887e-22,2.4793314678840588e-21,9.3245239849767091e-21,4.1864010834122316e-21,5.8101804469732577e-21,-1.5880043819499894e-20,-1.7325904015718761e-17
2.4325,9.4453866081761193e-22,2.4167987030960301e-21,9.3605338720236361e-21,4.2243656952772089e-21,5.8414979957448004e-21,-1.4733492581372191e-20,-1.7214134111753084e-17
2.435,9.18869234470416e-22,2.3474961970468806e-21,9.3534313403340721e-21,4.2448324349065419e-21,5.8659959465082051e-21,-1.3666301473890004e-20,-1.7102080109069719e-17
2.4375,8.895290684018779e-22,2.2709280274009626e-21,9.3036346085161196e-21,4.2504435670797314e-21,5.8844797852774643e-21,-1.2680912408125549e-20,-1.6989799262974225e-17
2.44,8.5684561127718991e-22,2.1871813350471005e-21,9.2137967829560727e-21,4.2408520511435601e-21,5.8950621365011931e-21,-1.1724963766053478e-20,-1.6877286201078416e-17
2.4425,8.2176852844519524e-22,2.0968891035243374e-21,9.0838873362656183e-21,4.2154665132931927e-21,5.8985360246885317e-21,-1.0843144968762444e-20,-1.6764533273180761e-17
2.445,7.846317515116179e-22,2.0016747374276072e-21,8.9182181641515691e-21,4.1778788281964153e-21,5.8952597486670592e-21,-1.0048041173748622e-20,-1.6651586930905162e-17
