Physical Time (s),ew_right Monitor (W): right_cv1,ew_right Monitor (W): right_cv2,ew_right Monitor (W): right_cv3,ew_right Monitor (W): right_cv4,ew_right Monitor (W): right_cv5,ew_right Monitor (W): right_cv6,ew_right Monitor (W): right_cv7
5.38925,3.3087572924929253e-14,4.8398517826377037e-14,6.5985996563209483e-14,1.4521443449847331e-14,1.523774076903791e-14,3.712373503014336e-14,3.8215249773819218e-15
5.3895,3.2983250771439774e-14,4.7758678990957945e-14,6.5907055621581524e-14,1.4578437169867953e-14,1.5235682425068252e-14,3.7258891859296397e-14,3.8244283909142567e-15
5.38975,3.2869852105035136e-14,4.7124894592130502e-14,6.58353386005208e-14,1.4638930645755379e-14,1.5234554618165749e-14,3.7400801102121576e-14,3.827323495578647e-15
5.39,3.2761875102284886e-14,4.6507871462916593e-14,6.5751126062483271e-14,1.4697937301677177e-14,1.5234256714198946e-14,3.7537188734335343e-14,3.8298319416191999e-15
5.39025,3.2663117253638203e-14,4.5909030896553894e-14,6.5653802995086993e-14,1.4754155887990798e-14,1.5234025080965367e-14,3.766770659927933e-14,3.8319050120272373e-15
5.3905,3.2545876525292432e-14,4.5318006512799854e-14,6.5569203090234899e-14,1.4812353488468104e-14,1.5232875694503121e-14,3.779958142224933e-14,3.8339157093447632e-15
5.39075,3.2420263458378394e-14,4.4729612247474939e-14,6.5499956220622478e-14,1.4873748118754118e-14,1.5229478412297516e-14,3.7931334341183751e-14,3.8359571829688408e-15
5.391,3.231871585584764e-14,4.4153953926194484e-14,6.5426081948245528e-14,1.4933176009813905e-14,1.5225007866724151e-14,3.8051866563448121e-14,3.8382852186955928e-15
5.39125,3.2240172111638463e-14,4.3593176064123477e-14,6.5344493533377025e-14,1.4989306181046342e-14,1.5220906919622799e-14,3.8160602388259033e-14,3.8417892840678873e-15
5.3915,3.2151621906287495e-14,4.3038071064140821e-14,6.5269153700807257e-14,1.5046974337619563e-14,1.5215394937345495e-14,3.8264347789217236e-14,3.847031471324418e-15
5.39175,3.20452260717378e-14,4.249215026632713e-14,6.5207020413861625e-14,1.5107197693989727e-14,1.5208043281892775e-14,3.8365706981417682e-14,3.8536582008001849e-15
5.392,3.1953574650868142e-14,4.1961032724925612e-14,6.5144940074180726e-14,1.5164536869228873e-14,1.5202195179928447e-14,3.8459322696871441e-14,3.8601621254269927e-15
5.39225,3.1882773014898034e-14,4.1445042535039178e-14,6.507801276921759e-14,1.5217535378292989e-14,1.5198640454809882e-14,3.8548019350403829e-14,3.8651356708844862e-15
5.3925,3.1803337549482628e-14,4.0933350554875602e-14,6.5025872893356324e-14,1.5271489597946164e-14,1.519272318273047e-14,3.8642310579840199e-14,3.8684427818841514e-15
5.39275,3.1713921996200119e-14,4.0425073879849512e-14,6.4980417665923382e-14,1.53284520909767e-14,1.5181456809570969e-14,3.8744237627106083e-14,3.8701136597790521e-15
5.393,3.164363763113066e-14,3.9928564519371265e-14,6.4934293417079164e-14,1.5383277341012531e-14,1.5168350503994824e-14,3.8845561462555355e-14,3.8701390818403064e-15
5.39325,3.1588899722191143e-14,3.9446475363389718e-14,6.4881487847482069e-14,1.5434519159075525e-14,1.5154845359369661e-14,3.8945713842964466e-14,3.8689930291643778e-15
5.3935,3.1513813706544113e-14,3.8971450865125726e-14,6.4830439575659712e-14,1.5487489560227696e-14,1.5138012504599918e-14,3.9054039965651709e-14,3.8679195255315321e-15
5.39375,3.141852543030608e-14,3.8500282913318594e-14,6.4781868041731355e-14,1.5543475545810865e-14,1.5118100191630903e-14,3.9170091722337629e-14,3.8676008026680095e-15
5.394,3.134486609141932e-14,3.80411591837905e-14,6.4722933237511248e-14,1.55967108840672e-14,1.5099905043987321e-14,3.9284166495713451e-14,3.8676040133531014e-15
5.39425,3.1294141822945254e-14,3.7597759876968986e-14,6.4655538845075103e-14,1.564546654207685e-14,1.5083633328352594e-14,3.9392628492951698e-14,3.8676821907230582e-15
5.3945,3.1232168547743933e-14,3.7162732714484041e-14,6.4598864237047855e-14,1.5695570332181272e-14,1.5064797210586761e-14,3.9502092860518245e-14,3.8686451698300671e-15
5.39475,3.1157277713188698e-14,3.6733606103616273e-14,6.4556205212634819e-14,1.5748838710300315e-14,1.5041006506801076e-14,3.9613649151802202e-14,3.8705218363418446e-15
5.395,3.1107370303417127e-14,3.6317965541266602e-14,6.4520722082262486e-14,1.5798962708710558e-14,1.5015540101498183e-14,3.9722037990497633e-14,3.8729740799755307e-15
5.39525,3.1079120302753506e-14,3.5915135678525302e-14,6.4483075068305839e-14,1.5844590143736937e-14,1.4988393194632218e-14,3.982785138614636e-14,3.8761267908282029e-15
5.3955,3.1031907561446321e-14,3.5515411217488216e-14,6.4448115383505661e-14,1.589249030665316e-14,1.4954587614481558e-14,3.9932718471041225e-14,3.8803919275473222e-15
5.39575,3.0963631889811868e-14,3.5119463958670291e-14,6.4417018142588602e-14,1.5944804250481976e-14,1.4915316372963006e-14,4.0037590895902158e-14,3.8853380337572606e-15
5.396,3.091476198053148e-14,3.4732949890490707e-14,6.4376801988410807e-14,1.5993912709036281e-14,1.487807437151046e-14,4.0138848401506016e-14,3.8894818920470127e-15
5.39625,3.0888039172325284e-14,3.4358802956655614e-14,6.432810532712288e-14,1.6037021294769392e-14,1.4844770692781461e-14,4.0238369333000034e-14,3.8924651056370604e-15
5.3965,3.0843912473169658e-14,3.3988630871741184e-14,6.4286188123757586e-14,1.6080885332897441e-14,1.4809985633936309e-14,4.0337696571613976e-14,3.8951171852113246e-15
5.39675,3.0781257888866901e-14,3.3623191381112909e-14,6.4259339911864964e-14,1.612786228155669e-14,1.4772128263056916e-14,4.0432907059979832e-14,3.8976757491782363e-15
5.397,3.0744093301232436e-14,3.3271507710029145e-14,6.423333116385288e-14,1.6170680766612241e-14,1.4737092746334277e-14,4.0520128273704779e-14,3.89958907807047e-15
5.39725,3.0735495601381712e-14,3.2934398202423445e-14,6.4202323861899705e-14,1.6207526481575991e-14,1.4705704039004954e-14,4.0600906122165732e-14,3.9009287796113467e-15
5.3975,3.0712508137218018e-14,3.2603708812280112e-14,6.417414711478292e-14,1.6246115898745133e-14,1.4671347269356546e-14,4.0678827822006303e-14,3.9026829924257236e-15
5.39775,3.0668836912980461e-14,3.2276211719397988e-14,6.415262446076322e-14,1.6289272590627869e-14,1.4633247079918191e-14,4.0756370079647554e-14,3.9048812765754509e-15
5.398,3.0646243972631545e-14,3.1957155794518582e-14,6.4127375415439598e-14,1.6329189396248189e-14,1.4598520322438868e-14,4.0833016297525694e-14,3.906202393601665e-15
5.39825,3.064248685391101e-14,3.1649027692691328e-14,6.4095631475914632e-14,1.6363327774562703e-14,1.4569168376812654e-14,4.0908660016843563e-14,3.9066599403061248e-15
5.3985,3.0613787277588996e-14,3.1343876153311158e-14,6.4066159980499026e-14,1.6400174905140349e-14,1.4539654952949527e-14,4.0982318289950172e-14,3.9073742838921469e-15
5.39875,3.0562124734166339e-14,3.1045320634931513e-14,6.4043831645347248e-14,1.6442292926731481e-14,1.4509874047640607e-14,4.1052188805112938e-14,3.9091803442931484e-15
5.399,3.0542428513480973e-14,3.0760651802875047e-14,6.4022552923879595e-14,1.6480611456629437e-14,1.4486323879104945e-14,4.1116380951145775e-14,3.9116494071490674e-15
5.39925,3.0552831765658671e-14,3.0487202222709043e-14,6.4002558485640619e-14,1.651233755978535e-14,1.4467922208341193e-14,4.1174586616481441e-14,3.9145496872682502e-15
5.3995,3.0546411818342287e-14,3.0212933932397094e-14,6.3996055811272319e-14,1.6546129322656712e-14,1.4444867704360148e-14,4.1225426907663775e-14,3.9183205554859565e-15
5.39975,3.0521188938671233e-14,2.9938862344451557e-14,6.4006278301156522e-14,1.6584358363510492e-14,1.4413573617851909e-14,4.1271283630950124e-14,3.922372429280993e-15
5.4,3.0522351548742366e-14,2.9679747038368157e-14,6.4015212744815701e-14,1.6617510585502847e-14,1.437818987700192e-14,4.1320496364370138e-14,3.9253987268842295e-15
5.40025,3.0543078325079592e-14,2.9439637157067287e-14,6.4017220019863401e-14,1.6643049336118882e-14,1.4339342727643138e-14,4.1375825035842889e-14,3.9271647201033112e-15
5.4005,3.0533490514714455e-14,2.9206398043889748e-14,6.4023108677182495e-14,1.6671072037550722e-14,1.4292769984346126e-14,4.1431039872145932e-14,3.9286547811059352e-15
5.40075,3.0499942835300933e-14,2.8972776512830126e-14,6.4038182295058664e-14,1.6704238373802991e-14,1.4239079816246211e-14,4.1481708647092685e-14,3.9300267890136315e-15
5.401,3.0496831187542951e-14,2.8747971029733956e-14,6.4057584069405699e-14,1.6732117228034084e-14,1.4185980279546733e-14,4.1531113888911764e-14,3.9309325024211763e-15
5.40125,3.052207624616511e-14,2.8534297631189e-14,6.4081604969226446e-14,1.6751803057375051e-14,1.4136452463812541e-14,4.1582049435862577e-14,3.9315317086743665e-15
5.4015,3.0517686665206755e-14,2.8324390301588101e-14,6.4121144763234113e-14,1.6773999281933075e-14,1.4085066832958392e-14,4.1628208701688344e-14,3.9326956101874548e-15
5.40175,3.0489362971810818e-14,2.8115999828522344e-14,6.4177694847982341e-14,1.6801496752404346e-14,1.4029859693546501e-14,4.1667550449650394e-14,3.934629467962967e-15
5.402,3.049419579079535e-14,2.7918960332513019e-14,6.4240820658730199e-14,1.6822815164628047e-14,1.3974833088276099e-14,4.1705387993218608e-14,3.9363004754273058e-15
5.40225,3.0526655550348564e-14,2.7735276512893735e-14,6.4307653842102118e-14,1.6835216807101077e-14,1.3919653868946091e-14,4.1747560484754328e-14,3.9376975987325669e-15
5.4025,3.0526271679538213e-14,2.7553701138637428e-14,6.4388595645990368e-14,1.6850417088077471e-14,1.3857419494922752e-14,4.1797303293691169e-14,3.9400797069820935e-15
5.40275,3.0493554170744717e-14,2.7371925085967706e-14,6.4483759891052312e-14,1.68714377592024e-14,1.378752228109847e-14,4.1856683472189452e-14,3.9434255973502559e-15
5.403,3.0492441003742634e-14,2.7201657500314606e-14,6.4582727828796902e-14,1.6886270621886069e-14,1.3716471161357925e-14,4.192967691809283e-14,3.9467711250399328e-15
5.40325,3.0523360132515985e-14,2.704545259964702e-14,6.4687456747587605e-14,1.6892495492559028e-14,1.3646354154999154e-14,4.2008969418264577e-14,3.949850950661048e-15
5.4035,3.0531856625326232e-14,2.6892588407942476e-14,6.4812186278715565e-14,1.690238962518951e-14,1.3572921227381206e-14,4.2084801833978053e-14,3.9534729684198447e-15
5.40375,3.0515208806171641e-14,2.6742969865031415e-14,6.4960466184833177e-14,1.6919019899907588e-14,1.3496158606771703e-14,4.2160550018396144e-14,3.9574797959483771e-15
5.404,3.052356155295637e-14,2.6603915801700929e-14,6.5120565934143724e-14,1.6929072792237205e-14,1.3421493767968248e-14,4.2247523175702214e-14,3.9603162785317448e-15
5.40425,3.0551560918022878e-14,2.6475262988307944e-14,6.5288857621909794e-14,1.6929701280247431e-14,1.3349339330694925e-14,4.2345660243032914e-14,3.9617372708043534e-15
5.4045,3.0539870287869203e-14,2.63474360416639e-14,6.5477644602942631e-14,1.6934057778996063e-14,1.3269743175412208e-14,4.2444706966134938e-14,3.9628268643106913e-15
5.40475,3.049828865963131e-14,2.6219275975667127e-14,6.5689622882052907e-14,1.6945190734263345e-14,1.3182174607968366e-14,4.2542615040403774e-14,3.9641395983971591e-15
5.405,3.0491426894371903e-14,2.6103933232642666e-14,6.5913887304865263e-14,1.694921657266789e-14,1.3093377921832636e-14,4.2652630122002823e-14,3.9650113222405486e-15
5.40525,3.0514943704234912e-14,2.6002916126327212e-14,6.6151622518313395e-14,1.6943055119811094e-14,1.3005782178516325e-14,4.2776420323529e-14,3.9654941814534318e-15
5.4055,3.0509803124486276e-14,2.5903076924477101e-14,6.641391010944797e-14,1.6940229409990215e-14,1.291719456003844e-14,4.2894399302761531e-14,3.9667282442956663e-15
5.40575,3.0476640075604416e-14,2.580224338154886e-14,6.6699962370575933e-14,1.694416594420329e-14,1.2827859283295255e-14,4.2997912839563271e-14,3.9688155356496203e-15
5.406,3.0475139706104371e-14,2.5715016500901139e-14,6.699315068569504e-14,1.6940706530114545e-14,1.2734291761419615e-14,4.3091652926436658e-14,3.9705841872828467e-15
5.40625,3.0508219886602096e-14,2.5643764893240966e-14,6.7286616594519228e-14,1.6927545940311692e-14,1.2630717592969496e-14,4.3168703293280398e-14,3.9719282829237829e-15
5.4065,3.0511086651592842e-14,2.5577749124412681e-14,6.7592767351338509e-14,1.6919742943300008e-14,1.2509525983664499e-14,4.3216418663489689e-14,3.9742081803534324e-15
5.40675,3.0481921615587855e-14,2.5515770750602078e-14,6.7914520814546322e-14,1.6920274955684726e-14,1.237333175136366e-14,4.3236453166692792e-14,3.9778576040252014e-15
5.407,3.0482769090098107e-14,2.5469334017521166e-14,6.8241774892613915e-14,1.6913283922093901e-14,1.2229367258035003e-14,4.3248445237856735e-14,3.9814114272636426e-15
5.40725,3.0506990075443861e-14,2.5435344036473223e-14,6.8576260072278984e-14,1.6896085137185316e-14,1.2084151838150341e-14,4.3258773400204968e-14,3.9845171682854156e-15
5.4075,3.0488717710141828e-14,2.5397160072409023e-14,6.8936236854597054e-14,1.688437932055326e-14,1.193946270408084e-14,4.3261542958824581e-14,3.9883720799101489e-15
5.40775,3.043518878287943e-14,2.5351313293625465e-14,6.9326635957785711e-14,1.6881308680426317e-14,1.1797255745867058e-14,4.3253599441651957e-14,3.9929108160835646e-15
5.408,3.0425303133625126e-14,2.531508204829145e-14,6.9725130981074365e-14,1.6870623775465331e-14,1.1661063072543591e-14,4.3244774964519617e-14,3.9965244825235184e-15
5.40825,3.0453258228039164e-14,2.5293061816797041e-14,7.0124675012549887e-14,1.6849883035065875e-14,1.1532591747065144e-14,4.3236876549910609e-14,3.9989617036599402e-15
5.4085,3.0443295194993984e-14,2.5270935337796448e-14,7.0540641173272515e-14,1.6835872755969551e-14,1.1408584826501039e-14,4.3219124967767305e-14,4.0015821731268981e-15
5.40875,3.0397651429651421e-14,2.5248879797273374e-14,7.09820286397248e-14,1.6831962786941597e-14,1.1286017364384931e-14,4.3190068917366085e-14,4.0048941491393933e-15
5.409,3.0392086252127645e-14,2.5245315358057958e-14,7.1436444436771728e-14,1.6820971186141219e-14,1.1166649084778325e-14,4.3164844351390701e-14,4.0080705964475775e-15
5.40925,3.0420503446375229e-14,2.5263137155484978e-14,7.1897870105982283e-14,1.680036401134505e-14,1.1048624888949184e-14,4.3146940084571562e-14,4.0107111207581504e-15
5.4095,3.0405112028789254e-14,2.5280673325450722e-14,7.2378730036476441e-14,1.6787225177687175e-14,1.0931286818897503e-14,4.3121789992217511e-14,4.0136094444164578e-15
5.40975,3.0353739878907459e-14,2.5294634953762152e-14,7.2881434998915299e-14,1.6784532937842175e-14,1.0815590458968661e-14,4.3087927854566951e-14,4.0168553927201782e-15
5.41,3.0347967733710016e-14,2.5322028445599199e-14,7.3389007398279247e-14,1.6774309245648659e-14,1.0701824199417317e-14,4.3063240043599363e-14,4.0192648534541415e-15
5.41025,3.0376170677208045e-14,2.5365447373588725e-14,7.3899454124007726e-14,1.6753760802110944e-14,1.058949563994154e-14,4.3049301040925911e-14,4.0207885671666742e-15
5.4105,3.0356574610086282e-14,2.5402216734263829e-14,7.4430191208242102e-14,1.674038133216387e-14,1.0478133535643045e-14,4.3027335813782505e-14,4.0223751078518448e-15
5.41075,3.0299579265200541e-14,2.5428735485247574e-14,7.4986537065716357e-14,1.6737378343916583e-14,1.0368862364107456e-14,4.2995332259546819e-14,4.024395483888404e-15
5.411,3.0288489458117393e-14,2.5472569793432789e-14,7.5552674502617881e-14,1.6726766392859632e-14,1.0261479832438152e-14,4.297089454385893e-14,4.0260154473180598e-15
5.41125,3.0315621238316738e-14,2.5539761866909904e-14,7.6123527410286125e-14,1.6706554440657829e-14,1.0157067293311826e-14,4.295352548288723e-14,4.0270430848230556e-15
5.4115,3.0299693459029161e-14,2.56052118562436e-14,7.6718430350446527e-14,1.6695035264617334e-14,1.0054378380640725e-14,4.292469392948295e-14,4.0286844971407419e-15
5.41175,3.0244655846897226e-14,2.5662878745165765e-14,7.734848465774113e-14,1.6695279663107798e-14,9.9524352889596515e-15,4.2881298954646395e-14,4.0310083729758463e-15
5.412,3.02297612481805e-14,2.5737715016241653e-14,7.799675018645866e-14,1.6688973190222727e-14,9.8495489989054802e-15,4.284432942404864e-14,4.0329810170713201e-15
5.41225,3.0246091885504249e-14,2.5834096367840933e-14,7.8655645419103621e-14,1.6673779346294527e-14,9.7441378322592828e-15,4.2819128704615767e-14,4.0347334620286704e-15
5.4125,3.0214180936200536e-14,2.5923388050659547e-14,7.9341778706660754e-14,1.6667944556522541e-14,9.637545615426641e-15,4.2787651043089836e-14,4.0376665411438403e-15
5.41275,3.0145894482196565e-14,2.6001158924569921e-14,8.0062362912859672e-14,1.667419404679744e-14,9.5316757458174684e-15,4.274562334464084e-14,4.0415012186797234e-15
5.413,3.0129393377360395e-14,2.609805055545568e-14,8.0797595292876858e-14,1.6674261199355292e-14,9.425785755546188e-15,4.2711239154036047e-14,4.0445514104417814e-15
5.41325,3.0156358571138079e-14,2.6222537472186789e-14,8.154547074726784e-14,1.6665877527879273e-14,9.3193446953369135e-15,4.2684378595384111e-14,4.0466255277224861e-15
5.4135,3.0139906221481909e-14,2.6339114552059812e-14,8.2319909356349253e-14,1.6667642932682954e-14,9.2113951320845861e-15,4.2644282749687891e-14,4.0488492097371425e-15
5.41375,3.0087348637465995e-14,2.6437271491955213e-14,8.3122500793002723e-14,1.6681702767686018e-14,9.1042719811226859e-15,4.2587237182512648e-14,4.050841873142645e-15
5.414,3.0080587665568797e-14,2.6554483033992567e-14,8.3943245410029448e-14,1.6689224222134803e-14,8.9969926111701377e-15,4.2533567257067142e-14,4.0513219668780232e-15
5.41425,3.0110460262034434e-14,2.6699466366221453e-14,8.4779865174716521e-14,1.66885107577094e-14,8.8902024065448337e-15,4.2490838544996791e-14,4.0506058069624553e-15
5.4145,3.0085735310555485e-14,2.6836615588091832e-14,8.564451809811247e-14,1.6698473404583728e-14,8.7856236134184991e-15,4.244023477832343e-14,4.0499205674628609e-15
5.41475,3.0014949643532016e-14,2.6956108893854694e-14,8.6545057502384712e-14,1.672153120599485e-14,8.685605464950908e-15,4.2379280480763076e-14,4.0495012998261404e-15
5.415,2.9989693347082502e-14,2.7098037202797319e-14,8.7463261098393144e-14,1.6739399282624367e-14,8.5873107302127978e-15,4.2329912700179596e-14,4.0484112367793685e-15
5.41525,3.0004122605718655e-14,2.7270939134841274e-14,8.8391094912024112e-14,1.6750344623955894e-14,8.4917751205124939e-15,4.2299596978443123e-14,4.0470074048209254e-15
5.4155,2.9968574700194898e-14,2.7430360056808387e-14,8.9341624037195258e-14,1.6772003972418415e-14,8.3994361624446087e-15,4.2269921960259713e-14,4.0470738209170593e-15
5.41575,2.9892326017115925e-14,2.7570599365323668e-14,9.0314429399826968e-14,1.6806091684233617e-14,8.3086492902620848e-15,4.2235002061061837e-14,4.048814155379695e-15
5.416,2.9871535169214714e-14,2.7739499909008008e-14,9.1299330285019087e-14,1.6834780001511445e-14,8.2166295160452916e-15,4.220993563165925e-14,4.0498561573448399e-15
5.41625,2.9896061704623883e-14,2.7946791177057647e-14,9.2300799141719994e-14,1.6857483126869416e-14,8.1233722772968211e-15,4.2189278963345797e-14,4.0497999317664265e-15
5.4165,2.9874132730559191e-14,2.8141186865125587e-14,9.3340263271137848e-14,1.6892351172381955e-14,8.0314133547113292e-15,4.2148473232803019e-14,4.0502357329880033e-15
5.41675,2.9810492869186195e-14,2.8308995687676913e-14,9.4422499629749782e-14,1.694138218620067e-14,7.9416898807704322e-15,4.2086732697028953e-14,4.0513933115578969e-15
5.417,2.9790334360757851e-14,2.8499360142662838e-14,9.5527765073123786e-14,1.6987305883933514e-14,7.8567259730106246e-15,4.2027655788601576e-14,4.0516485636591311e-15
