Physical Time (s),theta_vol Monitor (kg-m/s^3): cv1,theta_vol Monitor (kg-m/s^3): cv2,theta_vol Monitor (kg-m/s^3): cv3,theta_vol Monitor (kg-m/s^3): cv4,theta_vol Monitor (kg-m/s^3): cv5,theta_vol Monitor (kg-m/s^3): cv6,theta_vol Monitor (kg-m/s^3): cv7
0.18142521,0,0,0,0,0,0,0
0.18147584,0,0,0,0,0,0,0
0.18152647,0,0,0,0,0,0,0
0.18157711,0,0,0,0,0,0,0
0.18162775,0,0,0,0,0,0,0
0.18167838,0,0,0,0,0,0,0
0.18172901,0,0,0,0,0,0,0
0.18177965,0,0,0,0,0,0,0
0.18183029,0,0,0,0,0,0,0
0.18188092,0,0,0,0,0,0,0
0.18193155,0,0,0,0,0,0,0
0.18198219,0,0,0,0,0,0,0
0.18203283,0,0,0,0,0,0,0
0.18208346,0,0,0,0,0,0,0
0.18213409,0,0,0,0,0,0,0
0.18218473,0,0,0,0,0,0,0
0.18223536,0,0,0,0,0,0,0
0.182286,0,0,0,0,0,0,0
0.18233663,0,0,0,0,0,0,0
0.18238727,0,0,0,0,0,0,0
0.1824379,0,0,0,0,0,0,0
0.18248854,0,0,0,0,0,0,0
0.18253917,0,0,0,0,0,0,0
0.18258981,0,0,0,0,0,0,0
0.18264044,0,0,0,0,0,0,0
0.18269108,0,0,0,0,0,0,0
0.18274171,0,0,0,0,0,0,0
0.18279235,0,0,0,0,0,0,0
0.18284298,0,0,0,0,0,0,0
0.18289362,0,0,0,0,0,0,0
0.18294426,0,0,0,0,0,0,0
0.18299489,0,0,0,0,0,0,0
0.18304552,0,0,0,0,0,0,0
0.18309616,0,0,0,0,0,0,0
0.1831468,0,0,0,0,0,0,0
0.18319743,0,0,0,0,0,0,0
0.18324806,0,0,0,0,0,0,0
0.1832987,0,0,0,0,0,0,0
0.18334934,0,0,0,0,0,0,0
0.18339997,0,0,0,0,0,0,0
0.1834506,0,0,0,0,0,0,0
0.18350124,0,0,0,0,0,0,0
0.18355188,0,0,0,0,0,0,0
0.18360251,0,0,0,0,0,0,0
0.18365314,0,0,0,0,0,0,0
0.18370378,0,0,0,0,0,0,0
0.18375442,0,0,0,0,0,0,0
0.18380505,0,0,0,0,0,0,0
0.18385568,0,0,0,0,0,0,0
0.18390632,0,0,0,0,0,0,0
0.18395696,0,0,0,0,0,0,0
0.18400759,0,0,0,0,0,0,0
0.18405822,0,0,0,0,0,0,0
0.18410886,0,0,0,0,0,0,0
0.1841595,0,0,0,0,0,0,0
0.18421013,0,0,0,0,0,0,0
0.18426076,0,0,0,0,0,0,0
0.1843114,0,0,0,0,0,0,0
0.18436204,0,0,0,0,0,0,0
0.18441267,0,0,0,0,0,0,0
0.1844633,0,0,0,0,0,0,0
0.18451394,0,0,0,0,0,0,0
0.18456458,0,0,0,0,0,0,0
0.18461521,0,0,0,0,0,0,0
0.18466584,0,0,0,0,0,0,0
0.18471648,0,0,0,0,0,0,0
0.18476712,0,0,0,0,0,0,0
0.18481775,0,0,0,0,0,0,0
0.18486838,0,0,0,0,0,0,0
0.18491902,0,0,0,0,0,0,0
0.18496965,0,0,0,0,0,0,0
0.18502029,0,0,0,0,0,0,0
0.18507092,0,0,0,0,0,0,0
0.18512156,0,0,0,0,0,0,0
0.18517219,0,0,0,0,0,0,0
0.18522283,0,0,0,0,0,0,0
0.18527346,0,0,0,0,0,0,0
0.1853241,0,0,0,0,0,0,0
0.18537473,0,0,0,0,0,0,0
0.18542537,0,0,0,0,0,0,0
0.185476,0,0,0,0,0,0,0
0.18552664,0,0,0,0,0,0,0
0.18557727,0,0,0,0,0,0,0
0.18562791,0,0,0,0,0,0,0
0.18567855,0,0,0,0,0,0,0
0.18572918,0,0,0,0,0,0,0
0.18577981,0,0,0,0,0,0,0
0.18583045,0,0,0,0,0,0,0
0.18588109,0,0,0,0,0,0,0
0.18593172,0,0,0,0,0,0,0
0.18598235,0,0,0,0,0,0,0
0.18603299,0,0,0,0,0,0,0
0.18608363,0,0,0,0,0,0,0
0.18613426,0,0,0,0,0,0,0
0.18618489,0,0,0,0,0,0,0
0.18623553,0,0,0,0,0,0,0
0.18628617,0,0,0,0,0,0,0
0.1863368,0,0,0,0,0,0,0
0.18638743,0,0,0,0,0,0,0
0.18643807,0,0,0,0,0,0,0
0.18648871,0,0,0,0,0,0,0
0.18653934,0,0,0,0,0,0,0
0.18658997,0,0,0,0,0,0,0
0.18664061,0,0,0,0,0,0,0
0.18669125,0,0,0,0,0,0,0
0.18674188,0,0,0,0,0,0,0
0.18679251,0,0,0,0,0,0,0
0.18684315,0,0,0,0,0,0,0
0.18689379,0,0,0,0,0,0,0
0.18694442,0,0,0,0,0,0,0
0.18699505,0,0,0,0,0,0,0
0.18704569,0,0,0,0,0,0,0
0.18709633,0,0,0,0,0,0,0
0.18714696,0,0,0,0,0,0,0
0.18719759,0,0,0,0,0,0,0
0.18724823,0,0,0,0,0,0,0
0.18729887,0,0,0,0,0,0,0
0.1873495,0,0,0,0,0,0,0
0.18740013,0,0,0,0,0,0,0
0.18745077,0,0,0,0,0,0,0
0.1875014,0,0,0,0,0,0,0
0.18755204,0,0,0,0,0,0,0
0.18760267,0,0,0,0,0,0,0
0.18765331,0,0,0,0,0,0,0
0.18770394,0,0,0,0,0,0,0
0.18775458,0,0,0,0,0,0,0
0.18780521,0,0,0,0,0,0,0
0.18785585,0,0,0,0,0,0,0
0.18790648,0,0,0,0,0,0,0
0.18795712,0,0,0,0,0,0,0
0.18800775,0,0,0,0,0,0,0
0.18805839,0,0,0,0,0,0,0
0.18810902,0,0,0,0,0,0,0
0.18815966,0,0,0,0,0,0,0
0.18821029,0,0,0,0,0,0,0
0.18826093,0,0,0,0,0,0,0
0.18831156,0,0,0,0,0,0,0
0.1883622,0,0,0,0,0,0,0
0.18841284,0,0,0,0,0,0,0
0.18846347,0,0,0,0,0,0,0
0.1885141,0,0,0,0,0,0,0
0.18856474,0,0,0,0,0,0,0
0.18861538,0,0,0,0,0,0,0
0.18866601,0,0,0,0,0,0,0
0.18871664,0,0,0,0,0,0,0
0.18876728,0,0,0,0,0,0,0
0.18881792,0,0,0,0,0,0,0
0.18886855,0,0,0,0,0,0,0
0.18891918,0,0,0,0,0,0,0
0.18896982,0,0,0,0,0,0,0
0.18902046,0,0,0,0,0,0,0
0.18907109,0,0,0,0,0,0,0
0.18912172,0,0,0,0,0,0,0
0.18917236,0,0,0,0,0,0,0
0.189223,0,0,0,0,0,0,0
0.18927363,0,0,0,0,0,0,0
0.18932426,0,0,0,0,0,0,0
0.1893749,0,0,0,0,0,0,0
0.18942554,0,0,0,0,0,0,0
0.18947617,0,0,0,0,0,0,0
0.1895268,0,0,0,0,0,0,0
0.18957744,0,0,0,0,0,0,0
0.18962808,0,0,0,0,0,0,0
0.18967871,0,0,0,0,0,0,0
0.18972934,0,0,0,0,0,0,0
0.18977998,0,0,0,0,0,0,0
0.18983062,0,0,0,0,0,0,0
0.18988125,0,0,0,0,0,0,0
0.18993188,0,0,0,0,0,0,0
0.18998252,0,0,0,0,0,0,0
0.19003316,0,0,0,0,0,0,0
0.19008379,0,0,0,0,0,0,0
0.19013442,0,0,0,0,0,0,0
0.19018506,0,0,0,0,0,0,0
0.19023569,0,0,0,0,0,0,0
0.19028633,0,0,0,0,0,0,0
0.19033696,0,0,0,0,0,0,0
0.1903876,0,0,0,0,0,0,0
0.19043823,0,0,0,0,0,0,0
0.19048887,0,0,0,0,0,0,0
0.1905395,0,0,0,0,0,0,0
0.19059014,0,0,0,0,0,0,0
0.19064077,0,0,0,0,0,0,0
0.19069141,0,0,0,0,0,0,0
0.19074204,0,0,0,0,0,0,0
0.19079268,0,0,0,0,0,0,0
0.19084331,0,0,0,0,0,0,0
0.19089395,0,0,0,0,0,0,0
0.19094459,0,0,0,0,0,0,0
0.19099522,0,0,0,0,0,0,0
0.19104585,0,0,0,0,0,0,0
0.19109649,0,0,0,0,0,0,0
0.19114713,0,0,0,0,0,0,0
0.19119776,0,0,0,0,0,0,0
0.19124839,0,0,0,0,0,0,0
0.19129903,0,0,0,0,0,0,0
0.19134967,0,0,0,0,0,0,0
0.1914003,0,0,0,0,0,0,0
0.19145093,0,0,0,0,0,0,0
0.19150157,0,0,0,0,0,0,0
0.19155221,0,0,0,0,0,0,0
0.19160284,0,0,0,0,0,0,0
0.19165347,0,0,0,0,0,0,0
0.19170411,0,0,0,0,0,0,0
0.19175475,0,0,0,0,0,0,0
0.19180538,0,0,0,0,0,0,0
0.19185601,0,0,0,0,0,0,0
0.19190665,0,0,0,0,0,0,0
0.19195729,0,0,0,0,0,0,0
0.19200792,0,0,0,0,0,0,0
0.19205855,0,0,0,0,0,0,0
0.19210919,0,0,0,0,0,0,0
0.19215983,0,0,0,0,0,0,0
0.19221046,0,0,0,0,0,0,0
0.19226109,0,0,0,0,0,0,0
0.19231173,0,0,0,0,0,0,0
0.19236237,0,0,0,0,0,0,0
0.192413,0,0,0,0,0,0,0
0.19246363,0,0,0,0,0,0,0
0.19251427,0,0,0,0,0,0,0
0.19256491,0,0,0,0,0,0,0
0.19261554,0,0,0,0,0,0,0
0.19266617,0,0,0,0,0,0,0
0.19271681,0,0,0,0,0,0,0
0.19276745,0,0,0,0,0,0,0
0.19281808,0,0,0,0,0,0,0
0.19286871,0,0,0,0,0,0,0
0.19291935,0,0,0,0,0,0,0
0.19296998,0,0,0,0,0,0,0
0.19302062,0,0,0,0,0,0,0
0.19307125,0,0,0,0,0,0,0
0.19312189,0,0,0,0,0,0,0
0.19317252,0,0,0,0,0,0,0
0.19322316,0,0,0,0,0,0,0
0.19327379,0,0,0,0,0,0,0
0.19332443,0,0,0,0,0,0,0
0.19337506,0,0,0,0,0,0,0
0.1934257,0,0,0,0,0,0,0
0.19347633,0,0,0,0,0,0,0
0.19352697,0,0,0,0,0,0,0
0.1935776,0,0,0,0,0,0,0
0.19362824,0,0,0,0,0,0,0
0.19367888,0,0,0,0,0,0,0
0.19372951,0,0,0,0,0,0,0
0.19378014,0,0,0,0,0,0,0
0.19383078,0,0,0,0,0,0,0
0.19388142,0,0,0,0,0,0,0
0.19393205,0,0,0,0,0,0,0
0.19398268,0,0,0,0,0,0,0
0.19403332,0,0,0,0,0,0,0
0.19408396,0,0,0,0,0,0,0
0.19413459,0,0,0,0,0,0,0
0.19418522,0,0,0,0,0,0,0
0.19423586,0,0,0,0,0,0,0
0.1942865,0,0,0,0,0,0,0
0.19433713,0,0,0,0,0,0,0
0.19438776,0,0,0,0,0,0,0
0.1944384,0,0,0,0,0,0,0
0.19448904,0,0,0,0,0,0,0
0.19453967,0,0,0,0,0,0,0
0.1945903,0,0,0,0,0,0,0
0.19464094,0,0,0,0,0,0,0
0.19469158,0,0,0,0,0,0,0
0.19474221,0,0,0,0,0,0,0
0.19479284,0,0,0,0,0,0,0
0.19484348,0,0,0,0,0,0,0
0.19489412,0,0,0,0,0,0,0
0.19494475,0,0,0,0,0,0,0
0.19499538,0,0,0,0,0,0,0
0.19504602,0,0,0,0,0,0,0
0.19509666,0,0,0,0,0,0,0
0.19514729,0,0,0,0,0,0,0
0.19519792,0,0,0,0,0,0,0
0.19524856,0,0,0,0,0,0,0
0.1952992,0,0,0,0,0,0,0
0.19534983,0,0,0,0,0,0,0
0.19540046,0,0,0,0,0,0,0
0.1954511,0,0,0,0,0,0,0
0.19550173,0,0,0,0,0,0,0
0.19555237,0,0,0,0,0,0,0
0.195603,0,0,0,0,0,0,0
0.19565364,0,0,0,0,0,0,0
0.19570427,0,0,0,0,0,0,0
0.19575491,0,0,0,0,0,0,0
0.19580554,0,0,0,0,0,0,0
0.19585618,0,0,0,0,0,0,0
0.19590681,0,0,0,0,0,0,0
0.19595745,0,0,0,0,0,0,0
0.19600808,0,0,0,0,0,0,0
0.19605872,0,0,0,0,0,0,0
0.19610935,0,0,0,0,0,0,0
0.19615999,0,0,0,0,0,0,0
0.19621062,0,0,0,0,0,0,0
0.19626126,0,0,0,0,0,0,0
0.19631189,0,0,0,0,0,0,0
0.19636253,0,0,0,0,0,0,0
0.19641317,0,0,0,0,0,0,0
0.1964638,0,0,0,0,0,0,0
0.19651443,0,0,0,0,0,0,0
0.19656507,0,0,0,0,0,0,0
0.19661571,0,0,0,0,0,0,0
0.19666634,0,0,0,0,0,0,0
0.19671697,0,0,0,0,0,0,0
0.19676761,0,0,0,0,0,0,0
0.19681825,0,0,0,0,0,0,0
0.19686888,0,0,0,0,0,0,0
0.19691951,0,0,0,0,0,0,0
0.19697015,0,0,0,0,0,0,0
0.19702079,0,0,0,0,0,0,0
0.19707142,0,0,0,0,0,0,0
0.19712205,0,0,0,0,0,0,0
0.19717269,0,0,0,0,0,0,0
0.19722333,0,0,0,0,0,0,0
0.19727396,0,0,0,0,0,0,0
0.19732459,0,0,0,0,0,0,0
0.19737523,0,0,0,0,0,0,0
0.19742587,0,0,0,0,0,0,0
0.1974765,0,0,0,0,0,0,0
0.19752713,0,0,0,0,0,0,0
0.19757777,0,0,0,0,0,0,0
0.19762841,0,0,0,0,0,0,0
0.19767904,0,0,0,0,0,0,0
0.19772967,0,0,0,0,0,0,0
0.19778031,0,0,0,0,0,0,0
0.19783095,0,0,0,0,0,0,0
0.19788158,0,0,0,0,0,0,0
0.19793221,0,0,0,0,0,0,0
0.19798285,0,0,0,0,0,0,0
0.19803349,0,0,0,0,0,0,0
0.19808412,0,0,0,0,0,0,0
0.19813475,0,0,0,0,0,0,0
0.19818539,0,0,0,0,0,0,0
0.19823602,0,0,0,0,0,0,0
0.19828666,0,0,0,0,0,0,0
0.19833729,0,0,0,0,0,0,0
0.19838793,0,0,0,0,0,0,0
0.19843856,0,0,0,0,0,0,0
0.1984892,0,0,0,0,0,0,0
0.19853983,0,0,0,0,0,0,0
0.19859047,0,0,0,0,0,0,0
0.1986411,0,0,0,0,0,0,0
0.19869174,0,0,0,0,0,0,0
0.19874237,0,0,0,0,0,0,0
0.19879301,0,0,0,0,0,0,0
0.19884364,0,0,0,0,0,0,0
0.19889428,0,0,0,0,0,0,0
0.19894491,0,0,0,0,0,0,0
0.19899555,0,0,0,0,0,0,0
0.19904618,0,0,0,0,0,0,0
0.19909682,0,0,0,0,0,0,0
0.19914746,0,0,0,0,0,0,0
0.19919809,0,0,0,0,0,0,0
0.19924872,0,0,0,0,0,0,0
0.19929936,0,0,0,0,0,0,0
0.19935,0,0,0,0,0,0,0
0.19940063,0,0,0,0,0,0,0
0.19945126,0,0,0,0,0,0,0
0.1995019,0,0,0,0,0,0,0
0.19955254,0,0,0,0,0,0,0
0.19960317,0,0,0,0,0,0,0
0.1996538,0,0,0,0,0,0,0
0.19970444,0,0,0,0,0,0,0
0.19975508,0,0,0,0,0,0,0
0.19980571,0,0,0,0,0,0,0
0.19985634,0,0,0,0,0,0,0
0.19990698,0,0,0,0,0,0,0
0.19995762,0,0,0,0,0,0,0
0.20000825,0,0,0,0,0,0,0
0.20005888,0,0,0,0,0,0,0
0.20010952,0,0,0,0,0,0,0
0.20016016,0,0,0,0,0,0,0
0.20021079,0,0,0,0,0,0,0
0.20026142,0,0,0,0,0,0,0
0.20031206,0,0,0,0,0,0,0
0.2003627,0,0,0,0,0,0,0
0.20041333,0,0,0,0,0,0,0
0.20046396,0,0,0,0,0,0,0
0.2005146,0,0,0,0,0,0,0
0.20056524,0,0,0,0,0,0,0
0.20061587,0,0,0,0,0,0,0
0.2006665,0,0,0,0,0,0,0
0.20071714,0,0,0,0,0,0,0
0.20076777,0,0,0,0,0,0,0
0.20081841,0,0,0,0,0,0,0
0.20086904,0,0,0,0,0,0,0
0.20091968,0,0,0,0,0,0,0
0.20097031,0,0,0,0,0,0,0
0.20102095,0,0,0,0,0,0,0
0.20107158,0,0,0,0,0,0,0
0.20112222,0,0,0,0,0,0,0
0.20117285,0,0,0,0,0,0,0
0.20122349,0,0,0,0,0,0,0
0.20127412,0,0,0,0,0,0,0
0.20132476,0,0,0,0,0,0,0
0.20137539,0,0,0,0,0,0,0
0.20142603,0,0,0,0,0,0,0
0.20147666,0,0,0,0,0,0,0
0.2015273,0,0,0,0,0,0,0
0.20157793,0,0,0,0,0,0,0
0.20162857,0,0,0,0,0,0,0
0.20167921,0,0,0,0,0,0,0
0.20172984,0,0,0,0,0,0,0
0.20178047,0,0,0,0,0,0,0
0.20183111,0,0,0,0,0,0,0
0.20188175,0,0,0,0,0,0,0
0.20193238,0,0,0,0,0,0,0
0.20198301,0,0,0,0,0,0,0
0.20203365,0,0,0,0,0,0,0
0.20208429,0,0,0,0,0,0,0
0.20213492,0,0,0,0,0,0,0
0.20218555,0,0,0,0,0,0,0
0.20223619,0,0,0,0,0,0,0
0.20228683,0,0,0,0,0,0,0
0.20233746,0,0,0,0,0,0,0
0.20238809,0,0,0,0,0,0,0
0.20243873,0,0,0,0,0,0,0
0.20248937,0,0,0,0,0,0,0
0.20254,0,0,0,0,0,0,0
0.20259063,0,0,0,0,0,0,0
0.20264127,0,0,0,0,0,0,0
0.20269191,0,0,0,0,0,0,0
0.20274254,0,0,0,0,0,0,0
0.20279317,0,0,0,0,0,0,0
0.20284381,0,0,0,0,0,0,0
0.20289445,0,0,0,0,0,0,0
0.20294508,0,0,0,0,0,0,0
0.20299571,0,0,0,0,0,0,0
0.20304635,0,0,0,0,0,0,0
0.20309699,0,0,0,0,0,0,0
0.20314762,0,0,0,0,0,0,0
0.20319825,0,0,0,0,0,0,0
0.20324889,0,0,0,0,0,0,0
0.20329953,0,0,0,0,0,0,0
0.20335016,0,0,0,0,0,0,0
0.20340079,0,0,0,0,0,0,0
0.20345143,0,0,0,0,0,0,0
0.20350206,0,0,0,0,0,0,0
0.2035527,0,0,0,0,0,0,0
0.20360333,0,0,0,0,0,0,0
0.20365397,0,0,0,0,0,0,0
0.2037046,0,0,0,0,0,0,0
0.20375524,0,0,0,0,0,0,0
0.20380587,0,0,0,0,0,0,0
0.20385651,0,0,0,0,0,0,0
0.20390714,0,0,0,0,0,0,0
0.20395778,0,0,0,0,0,0,0
0.20400841,0,0,0,0,0,0,0
0.20405905,0,0,0,0,0,0,0
0.20410968,0,0,0,0,0,0,0
0.20416032,0,0,0,0,0,0,0
0.20421095,0,0,0,0,0,0,0
0.20426159,0,0,0,0,0,0,0
0.20431222,0,0,0,0,0,0,0
0.20436286,0,0,0,0,0,0,0
0.2044135,0,0,0,0,0,0,0
0.20446413,0,0,0,0,0,0,0
0.20451476,0,0,0,0,0,0,0
0.2045654,0,0,0,0,0,0,0
0.20461604,0,0,0,0,0,0,0
0.20466667,0,0,0,0,0,0,0
0.2047173,0,0,0,0,0,0,0
0.20476794,0,0,0,0,0,0,0
0.20481858,0,0,0,0,0,0,0
0.20486921,0,0,0,0,0,0,0
0.20491984,0,0,0,0,0,0,0
0.20497048,0,0,0,0,0,0,0
0.20502112,0,0,0,0,0,0,0
0.20507175,0,0,0,0,0,0,0
0.20512238,0,0,0,0,0,0,0
0.20517302,0,0,0,0,0,0,0
0.20522366,0,0,0,0,0,0,0
0.20527429,0,0,0,0,0,0,0
0.20532492,0,0,0,0,0,0,0
0.20537556,0,0,0,0,0,0,0
0.2054262,0,0,0,0,0,0,0
0.20547683,0,0,0,0,0,0,0
0.20552746,0,0,0,0,0,0,0
0.2055781,0,0,0,0,0,0,0
0.20562874,0,0,0,0,0,0,0
0.20567937,0,0,0,0,0,0,0
0.20573,0,0,0,0,0,0,0
0.20578064,0,0,0,0,0,0,0
0.20583128,0,0,0,0,0,0,0
0.20588191,0,0,0,0,0,0,0
0.20593254,0,0,0,0,0,0,0
0.20598318,0,0,0,0,0,0,0
0.20603382,0,0,0,0,0,0,0
0.20608445,0,0,0,0,0,0,0
0.20613508,0,0,0,0,0,0,0
0.20618572,0,0,0,0,0,0,0
0.20623635,0,0,0,0,0,0,0
0.20628699,0,0,0,0,0,0,0
0.20633762,0,0,0,0,0,0,0
0.20638826,0,0,0,0,0,0,0
0.20643889,0,0,0,0,0,0,0
0.20648953,0,0,0,0,0,0,0
0.20654016,0,0,0,0,0,0,0
0.2065908,0,0,0,0,0,0,0
0.20664143,0,0,0,0,0,0,0
0.20669207,0,0,0,0,0,0,0
0.2067427,0,0,0,0,0,0,0
0.20679334,0,0,0,0,0,0,0
0.20684397,0,0,0,0,0,0,0
0.20689461,0,0,0,0,0,0,0
0.20694524,0,0,0,0,0,0,0
0.20699588,0,0,0,0,0,0,0
0.20704651,0,0,0,0,0,0,0
0.20709715,0,0,0,0,0,0,0
0.20714779,0,0,0,0,0,0,0
0.20719842,0,0,0,0,0,0,0
0.20724905,0,0,0,0,0,0,0
0.20729969,0,0,0,0,0,0,0
0.20735033,0,0,0,0,0,0,0
0.20740096,0,0,0,0,0,0,0
0.20745159,0,0,0,0,0,0,0
0.20750223,0,0,0,0,0,0,0
0.20755287,0,0,0,0,0,0,0
0.2076035,0,0,0,0,0,0,0
0.20765413,0,0,0,0,0,0,0
0.20770477,0,0,0,0,0,0,0
0.20775541,0,0,0,0,0,0,0
0.20780604,0,0,0,0,0,0,0
0.20785667,0,0,0,0,0,0,0
0.20790731,0,0,0,0,0,0,0
0.20795795,0,0,0,0,0,0,0
0.20800858,0,0,0,0,0,0,0
0.20805921,0,0,0,0,0,0,0
0.20810985,0,0,0,0,0,0,0
0.20816049,0,0,0,0,0,0,0
0.20821112,0,0,0,0,0,0,0
0.20826175,0,0,0,0,0,0,0
0.20831239,0,0,0,0,0,0,0
0.20836303,0,0,0,0,0,0,0
0.20841366,0,0,0,0,0,0,0
0.20846429,0,0,0,0,0,0,0
0.20851493,0,0,0,0,0,0,0
0.20856557,0,0,0,0,0,0,0
0.2086162,0,0,0,0,0,0,0
0.20866683,0,0,0,0,0,0,0
0.20871747,0,0,0,0,0,0,0
0.2087681,0,0,0,0,0,0,0
0.20881874,0,0,0,0,0,0,0
0.20886937,0,0,0,0,0,0,0
0.20892001,0,0,0,0,0,0,0
0.20897064,0,0,0,0,0,0,0
0.20902128,0,0,0,0,0,0,0
0.20907191,0,0,0,0,0,0,0
0.20912255,0,0,0,0,0,0,0
0.20917318,0,0,0,0,0,0,0
0.20922382,0,0,0,0,0,0,0
0.20927445,0,0,0,0,0,0,0
0.20932509,0,0,0,0,0,0,0
0.20937572,0,0,0,0,0,0,0
0.20942636,0,0,0,0,0,0,0
0.20947699,0,0,0,0,0,0,0
0.20952763,0,0,0,0,0,0,0
0.20957826,0,0,0,0,0,0,0
0.2096289,0,0,0,0,0,0,0
0.20967954,0,0,0,0,0,0,0
0.20973017,0,0,0,0,0,0,0
0.2097808,0,0,0,0,0,0,0
0.20983144,0,0,0,0,0,0,0
0.20988208,0,0,0,0,0,0,0
0.20993271,0,0,0,0,0,0,0
0.20998334,0,0,0,0,0,0,0
0.21003398,0,0,0,0,0,0,0
0.21008462,0,0,0,0,0,0,0
0.21013525,0,0,0,0,0,0,0
0.21018588,0,0,0,0,0,0,0
0.21023652,0,0,0,0,0,0,0
0.21028716,0,0,0,0,0,0,0
0.21033779,0,0,0,0,0,0,0
0.21038842,0,0,0,0,0,0,0
0.21043906,0,0,0,0,0,0,0
0.2104897,0,0,0,0,0,0,0
0.21054033,0,0,0,0,0,0,0
0.21059096,0,0,0,0,0,0,0
0.2106416,0,0,0,0,0,0,0
0.21069224,0,0,0,0,0,0,0
0.21074287,0,0,0,0,0,0,0
0.2107935,0,0,0,0,0,0,0
0.21084414,0,0,0,0,0,0,0
0.21089478,0,0,0,0,0,0,0
0.21094541,0,0,0,0,0,0,0
0.21099604,0,0,0,0,0,0,0
0.21104668,0,0,0,0,0,0,0
0.21109732,0,0,0,0,0,0,0
0.21114795,0,0,0,0,0,0,0
0.21119858,0,0,0,0,0,0,0
0.21124922,0,0,0,0,0,0,0
0.21129986,0,0,0,0,0,0,0
0.21135049,0,0,0,0,0,0,0
0.21140112,0,0,0,0,0,0,0
0.21145176,0,0,0,0,0,0,0
0.21150239,0,0,0,0,0,0,0
0.21155303,0,0,0,0,0,0,0
0.21160366,0,0,0,0,0,0,0
0.2116543,0,0,0,0,0,0,0
0.21170493,0,0,0,0,0,0,0
0.21175557,0,0,0,0,0,0,0
0.2118062,0,0,0,0,0,0,0
0.21185684,0,0,0,0,0,0,0
0.21190747,0,0,0,0,0,0,0
0.21195811,0,0,0,0,0,0,0
0.21200874,0,0,0,0,0,0,0
0.21205938,0,0,0,0,0,0,0
0.21211001,0,0,0,0,0,0,0
0.21216065,0,0,0,0,0,0,0
0.21221128,0,0,0,0,0,0,0
0.21226192,0,0,0,0,0,0,0
0.21231255,0,0,0,0,0,0,0
0.21236319,0,0,0,0,0,0,0
0.21241383,0,0,0,0,0,0,0
0.21246446,0,0,0,0,0,0,0
0.21251509,0,0,0,0,0,0,0
0.21256573,0,0,0,0,0,0,0
0.21261637,0,0,0,0,0,0,0
0.212667,0,0,0,0,0,0,0
0.21271763,0,0,0,0,0,0,0
0.21276827,0,0,0,0,0,0,0
0.21281891,0,0,0,0,0,0,0
0.21286954,0,0,0,0,0,0,0
0.21292017,0,0,0,0,0,0,0
0.21297081,0,0,0,0,0,0,0
0.21302145,0,0,0,0,0,0,0
0.21307208,0,0,0,0,0,0,0
0.21312271,0,0,0,0,0,0,0
0.21317335,0,0,0,0,0,0,0
0.21322399,0,0,0,0,0,0,0
0.21327462,0,0,0,0,0,0,0
0.21332525,0,0,0,0,0,0,0
0.21337589,0,0,0,0,0,0,0
0.21342653,0,0,0,0,0,0,0
0.21347716,0,0,0,0,0,0,0
0.21352779,0,0,0,0,0,0,0
0.21357843,0,0,0,0,0,0,0
0.21362907,0,0,0,0,0,0,0
0.2136797,0,0,0,0,0,0,0
0.21373033,0,0,0,0,0,0,0
0.21378097,0,0,0,0,0,0,0
0.21383161,0,0,0,0,0,0,0
0.21388224,0,0,0,0,0,0,0
0.21393287,0,0,0,0,0,0,0
0.21398351,0,0,0,0,0,0,0
0.21403415,0,0,0,0,0,0,0
0.21408478,0,0,0,0,0,0,0
0.21413541,0,0,0,0,0,0,0
0.21418605,0,0,0,0,0,0,0
0.21423668,0,0,0,0,0,0,0
0.21428732,0,0,0,0,0,0,0
0.21433795,0,0,0,0,0,0,0
0.21438859,0,0,0,0,0,0,0
0.21443922,0,0,0,0,0,0,0
0.21448986,0,0,0,0,0,0,0
0.21454049,0,0,0,0,0,0,0
0.21459113,0,0,0,0,0,0,0
0.21464176,0,0,0,0,0,0,0
0.2146924,0,0,0,0,0,0,0
0.21474303,0,0,0,0,0,0,0
0.21479367,0,0,0,0,0,0,0
0.2148443,0,0,0,0,0,0,0
0.21489494,0,0,0,0,0,0,0
0.21494557,0,0,0,0,0,0,0
0.21499621,0,0,0,0,0,0,0
0.21504684,0,0,0,0,0,0,0
0.21509748,0,0,0,0,0,0,0
0.21514812,0,0,0,0,0,0,0
0.21519875,0,0,0,0,0,0,0
0.21524938,0,0,0,0,0,0,0
0.21530002,0,0,0,0,0,0,0
0.21535066,0,0,0,0,0,0,0
0.21540129,0,0,0,0,0,0,0
0.21545192,0,0,0,0,0,0,0
0.21550256,0,0,0,0,0,0,0
0.2155532,0,0,0,0,0,0,0
0.21560383,0,0,0,0,0,0,0
0.21565446,0,0,0,0,0,0,0
0.2157051,0,0,0,0,0,0,0
0.21575574,0,0,0,0,0,0,0
0.21580637,0,0,0,0,0,0,0
0.215857,0,0,0,0,0,0,0
0.21590764,0,0,0,0,0,0,0
0.21595828,0,0,0,0,0,0,0
0.21600891,0,0,0,0,0,0,0
0.21605954,0,0,0,0,0,0,0
0.21611018,0,0,0,0,0,0,0
0.21616082,0,0,0,0,0,0,0
0.21621145,0,0,0,0,0,0,0
0.21626208,0,0,0,0,0,0,0
0.21631272,0,0,0,0,0,0,0
0.21636336,0,0,0,0,0,0,0
0.21641399,0,0,0,0,0,0,0
